기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용,금융비용
(주)모헨즈,6920,2019,58143099,28936788,29206311,85683500,6046290,735328,638930,27379222,19059328,24114674,3264549,19036465,14836691,0,0,0,16807834,0,0
(주)모헨즈,6920,2017,83268394,52087657,31180737,117339016,8406274,2687904,2444685,47196093,42989801,36080018,11116075,24649798,31440757,7179633,0,0,29054973,0,0
(주)미래SCI,28040,2019,54405331,37487787,16917544,14797966,885089,-5963842,-20618702,35334261,35132509,34272775,1061486,7882021,4556,17223603,0,0,2881704,0,0
(주)미래SCI,28040,2018,66163231,42731401,23431830,57593486,1341473,-4266504,-21343819,52662241,40028466,50569312,2092929,14410766,2439650,23055770,64260,0,3025310,0,0
(주)미래SCI,28040,2017,52360547,34054463,18306085,19108916,429060,-4284786,-6664955,39303470,33716222,36241448,3062022,7498857,6752502,17398541,107100,0,2809146,0,0
(주)미래생명자원,218150,2019,38518768,8857799,29660968,50079355,6332371,1464908,1029761,26639405,8585612,23952876,2686529,10749700,3586416,3399650,0,0,11086098,0,0
(주)미래생명자원,218150,2020,39064210,8376949,30687261,47497014,6790119,1415471,953203,25313207,8224040,21955083,3358125,10031508,2437349,4423795,0,0,11262922,0,0
(주)미래생명자원,218150,2021,55389919,22330649,33059270,66668151,8479812,1855032,1078926,41523916,7432052,36420648,5103268,8837377,3289800,2321980,550000,15000000,11435578,0,0
(주)미래생명자원,218150,2018,34085140,5662624,28422516,35199454,6234103,1981143,1776467,22373898,5606624,18993314,3380584,8319114,1184923,3666887,0,0,10752861,0,0
(주)미래생명자원,218150,2017,30960328,6296693,24663635,40926676,6085743,1516210,-2000528,24849220,4809936,21881007,2968213,6312621,1560205,2103184,0,1570000,5425473,0,0
(주)미래자원엠엘,233190,2021,,,,,,,,,,,,,,,,,,,
(주)미래컴퍼니,49950,2020,122205677,25450696,96754982,58944869,5514222,-17968538,-14478671,62912415,23364638,44176765,18735649,10823911,9360992,0,0,0,31420004,0,0
(주)미래컴퍼니,49950,2018,141860588,38496476,103364112,213396156,53889219,26268472,19750203,103779137,36841408,79434754,24344383,17314813,13043314,4838000,0,0,29038411,0,0
(주)미래컴퍼니,49950,2021,160687516,56645833,104041683,116380647,31374202,4595756,6426767,105121037,55474238,79053816,26067221,14751185,11818670,0,0,0,25827258,0,0
(주)미래컴퍼니,49950,2019,133767810,20859933,112907877,97432267,27487912,3657082,11959900,81517047,17603654,67725866,13791181,8650654,5313900,0,0,0,30409982,0,0
(주)미래컴퍼니,49950,2017,164648625,65802429,98846196,181450622,63445273,37237849,28167918,121408520,63990085,109314336,12094184,31347696,26880755,10035000,0,0,28762876,0,0
(주)미래테크놀로지,213090,2019,108768508,34159631,74608878,35864619,17559982,3675331,3675144,64417612,30144080,63268482,1149131,29805619,20623756,0,0,0,4692322,0,0
(주)미래테크놀로지,213090,2018,93323885,20499248,72824637,32416628,18312577,4233636,-695361,45275198,16591535,44053670,1221529,19224216,13382900,0,0,0,4651820,0,0
(주)미래테크놀로지,213090,2020,126719933,35121878,91598055,30577512,19221466,1043030,-931812,82999679,29789635,82368719,630960,30641928,19271020,2000000,0,990000,6791056,0,0
(주)미래테크놀로지,213090,2017,100335957,25545496,74790462,22362965,7791348,4608538,4896254,47413674,21242371,46256501,1157173,24691137,17239967,0,0,0,808288,0,0
(주)미애부,225850,2017,25625391,18874475,6750916,55009050,42416210,2454374,1039606,10574801,18792473,7146938,3427863,1786149,3325929,5495620,0,0,10333563,0,
(주)미애부,225850,2021,9690054,17059951,-7369897,6384125,4332565,-606536,-1802471,595683,16225422,277422,318260,570252,2825305,8628410,770000,0,8095201,0,
(주)미애부,225850,2018,22338566,17768807,4569759,27196068,20046318,-2563185,-3116937,8681686,17660074,2939457,5742229,1297952,6327313,9497735,0,0,10011874,0,
(주)미애부,225850,2019,16074919,18229452,-2154532,27911061,16929983,-4589228,-7008406,4397438,18130924,1473191,2924248,1228966,4438309,10125015,0,0,9681601,0,
(주)미애부,225850,2020,9738623,16319442,-6580819,11238804,6688832,-2944941,-4552348,1038020,16260839,406703,631316,699541,3267957,9287798,0,0,8375853,0,
(주)미코,59090,2020,519003421,284480486,234522935,280899055,127721309,43325597,26608500,240303227,136072588,212620820,27682406,34979845,10902405,52053282,80304380,23829850,231095705,0,0
(주)미코,59090,2018,332053846,183673219,148380626,227421583,105748791,45362716,32320310,158247633,69065994,141658083,16589551,29235128,5753796,35683094,48485416,46181000,154848861,0,0
(주)미코,59090,2019,404978178,236190783,168787395,236170142,109341775,38238425,21975621,168047919,107410052,149318566,18729354,32342530,8085891,47240408,74188122,11578000,209852814,0,0
(주)미코,59090,2021,721538023,342066707,379471316,365490681,171392995,69667993,21811609,287546072,187679069,256661177,30884894,46268782,13092605,91848697,84757854,20000000,321325236,0,0
(주)미코,59090,2017,202082378,85231920,116850457,183916090,83861243,29109557,19070364,91025783,57365398,79273379,11752403,23999618,6604423,20917453,12470267,0,96097870,0,0
(주)미코바이오메드,214610,2021,88677422,36443803,52233619,30302076,14786613,-10895043,-10585393,69680544,11723042,50929702,18750842,16313628,846357,7000000,57879,20000000,9007854,0,0
(주)미코바이오메드,214610,2020,70959517,15017445,55942072,45671908,20919073,3476148,-5775658,57310872,8874929,37792965,19517905,11743305,1642772,3000000,65718,0,8186002,0,0
(주)미투온,201490,2020,217695946,52558877,165137069,130704854,93482304,44593314,29423841,127002055,47293418,127002055,0,10975253,0,3032605,149902,0,1157994,0,0
(주)미투온,201490,2018,152485031,61179904,91305127,98771664,69773747,29485704,23340811,51320508,36879538,51320508,0,10637093,0,0,288889,0,1479443,0,0
(주)미투온,201490,2017,149419199,83899504,65519695,27209665,15098395,2916012,3057265,50394240,37511103,50394240,0,9300526,3932134,3213332,4166,30000000,263343,0,0
(주)미투온,201490,2019,175119533,76356793,98762740,119101315,83246714,40455051,27868398,78097009,70124631,78097009,0,10794063,0,0,238706,0,1192218,0,0
(주)미투온,201490,2021,224200318,48790851,175409467,109734234,73512274,34514888,25880468,119693546,44350714,119693547,0,9900104,0,672039,60570,0,1068712,0,0
(주)민앤지,214180,2021,454054096,180127019,273927076,221041388,221041388,37477007,32465670,319942882,162385395,312267496,7675384,20108452,326341,576608,0,0,7250995,0,0
(주)민앤지,214180,2017,213398338,76082436,137315902,80478876,80478876,21396107,18326378,128344197,63912967,128344197,0,11000779,94919,100000,0,0,2293835,0,0
(주)민앤지,214180,2018,232913361,79516290,153397071,107326162,107326162,26040054,19716812,131385538,65887711,131007098,378441,13922847,303741,0,2000000,0,3156085,0,0
(주)민앤지,214180,2020,361844750,120335827,241508923,170932078,170932078,28200341,29325048,232207259,104195090,220374028,11833233,16948533,390469,0,0,0,8458264,0,0
(주)민앤지,214180,2019,300992779,86231824,214760955,123737897,123737897,26978788,23910072,203217050,72476242,203217051,0,15108612,0,0,2000000,0,5314804,0,0
(주)바른손,18700,2020,54992970,7181927,47811043,5756312,5756312,-2679120,-14445359,15306929,5120509,13247875,2059054,1924492,889268,700000,1032263,0,3991824,0,0
(주)바른손,18700,2021,78809444,11299583,67509861,35640949,35640949,-5308519,15675115,48446667,6561734,42375876,6070792,3204564,185569,0,0,0,7041828,0,0
(주)바른손,18700,2019,39243971,12234653,27009318,6551086,4156988,-7176269,-10710695,24183770,11296676,23743548,440222,412492,26937,2963740,74000,0,3150272,0,0
(주)바른손,18700,2018,41829499,10960670,30868829,9663300,2237186,-2863868,-5722897,9759908,9432451,8974734,785174,503577,33285,2970560,62928,0,3715991,0,0
(주)바른손,18700,2017,40851312,4551031,36300281,4612329,2245327,-2308306,-1286913,17797220,3405254,16946275,850946,513979,42051,780820,107050,0,1202391,0,0
(주)바른손이앤에이,35620,2020,104821779,31962479,72859300,15206735,15206735,-2396482,-7569433,9793380,9908507,9793380,0,1140299,0,0,13000000,5000000,16215924,0,0
(주)바른손이앤에이,35620,2021,140862622,31484769,109377852,10711421,10711421,-1322252,8534084,11938419,20906626,11450326,488093,1979004,0,460000,568660,200000,15307736,0,0
(주)바른손이앤에이,35620,2017,72073730,34780043,37293687,31430347,31430347,-1266548,-31397625,44970216,11213737,44970215,0,2990488,0,0,0,15897650,1801895,0,0
(주)바른손이앤에이,35620,2019,103169274,32171070,70998205,16975339,16975339,-17734441,-24053158,9569152,14034512,9569152,0,2080999,0,285000,13000000,1673800,13571496,0,0
(주)바른손이앤에이,35620,2018,113995488,23264354,90731134,30044467,30044467,-22979774,80874969,37083357,14041375,37083359,0,463591,0,150000,0,5973800,828656,0,0
(주)바른전자,64520,2021,59606862,18390975,41215886,55332740,4880311,880888,1422291,31217359,15222291,23906068,7311292,16676909,795397,0,0,1489766,26129116,0,0
(주)바른전자,64520,2018,78019141,62811204,15207937,92979655,-9113581,-22867359,-28831043,40467621,61318109,26353472,14114149,9986818,7912488,45343000,100000,0,33983605,0,0
(주)바른전자,64520,2019,76832470,38811963,38020507,39481096,-5423736,-14761520,-12929169,44238391,34103834,40055537,4182854,2238746,808567,27123060,0,3193749,32149748,0,0
(주)바른전자,64520,2017,95254890,53600286,41654604,168479538,-7223670,-19549677,-23760208,52159723,50711261,29477437,22682285,17764602,6816216,37980000,972164,0,36134307,0,0
(주)바른전자,64520,2020,41711131,9425009,32286122,22987923,-239770,-5300544,-17506149,16848165,7518037,11541482,5306685,9098274,2657844,3000000,0,0,23645733,0,0
(주)바이넥스,53030,2021,272488172,91313897,181174275,134399279,59985208,13108553,19030204,108305485,32708672,85373429,22932056,18251680,3648889,5000000,10000,50000000,99335443,0,0
(주)바이넥스,53030,2018,190422759,38154387,152268372,104043177,48249949,6879448,6190915,59262452,37301782,46732910,12529541,17734182,1429543,3000000,0,0,88662973,0,0
(주)바이넥스,53030,2019,202782054,41402635,161379419,125258579,56768013,11276389,8378233,73832945,37796316,59020536,14812409,18975519,3466159,0,0,0,92364594,0,0
(주)바이넥스,53030,2020,270092027,96055931,174036096,132976387,63027887,16139838,6348907,118727729,26991841,100888037,17839694,25013814,2307613,10000000,2500000,50000000,93436888,0,0
(주)바이넥스,53030,2017,167774068,34683705,133090363,78026380,28401247,-7547184,-11518549,54091262,30754403,43478490,10612772,15570660,1835486,0,3000000,0,91104920,0,0
(주)바이브컴퍼니,301300,2020,58993261,25958015,33035246,25571167,8576585,-3353299,-2572904,30926585,18392715,30418984,507602,1025495,3389972,7030000,6750000,0,15765140,0,0
(주)바이브컴퍼니,301300,2021,99830727,65624053,34206674,44617205,9157365,-9145715,-9496607,55219884,28968645,55013546,206337,1944808,12599232,6750000,9750000,30000000,19383529,0,0
(주)바이오니아,64550,2021,262418108,54826481,207591627,223743694,174196851,47064262,29198768,136388382,50784753,109854963,26533419,22293326,4047376,19782500,0,0,113538092,0,0
(주)바이오니아,64550,2019,82099866,50480711,31619155,36292397,19152882,-8520877,-7419713,43023301,36028671,32815997,10207304,14926926,1275957,3810000,9412500,0,31841575,0,0
(주)바이오니아,64550,2018,70807118,31770193,39036925,24077826,12934553,-11578870,-8776083,31168929,24242918,22994004,8174924,15831324,1773399,4896650,1840240,0,29646275,0,0
(주)바이오니아,64550,2017,58695411,31549597,27145814,23267735,13615803,-6329851,-9941286,27109798,20203385,18199431,8910367,15258821,1535355,5270000,5244220,0,19470365,0,0
(주)바이오니아,64550,2020,191165849,43206087,147959762,206987465,162586286,105197069,59188056,95058659,35143405,76794883,18263776,17252079,2353119,0,6900000,0,83012382,0,0
(주)바이오다인,314930,2021,45822781,7324409,38498372,3763251,498558,-2342504,-10856919,27987416,7312691,26780283,1207133,1093880,162104,0,0,0,11242691,0,
(주)바이오로그디바이스,208710,2020,101142229,63490930,37651299,91793147,4295013,-4318362,-16895381,36280491,37922798,31363817,4916673,27270206,16455932,13272212,6419643,18000000,46460696,0,0
(주)바이오로그디바이스,208710,2021,103770074,54324747,49445327,87279780,3937539,-6662356,-7886624,42400624,49536941,37345632,5054991,24447024,11909029,11371380,1516298,0,45516579,0,0
(주)바이오로그디바이스,208710,2019,88918610,32785181,56133430,90419017,19702488,7047268,6135021,35740620,30373750,31658396,4082225,23901411,10866170,6417422,0,0,32168097,0,0
(주)바이오로그디바이스,208710,2018,76554499,30495602,46058897,81464285,18706165,7987320,5844963,42415493,27704602,41153681,1261813,33594518,7359182,5314627,2791000,0,23417228,0,0
(주)바이오로그디바이스,208710,2017,63923411,21987475,41935936,70020158,15059310,6655824,3438424,32230114,10095442,28743161,3486953,14913378,4497479,1078799,1200000,15000000,24891304,0,0
(주)바이오빌,65940,2017,203160573,125845050,77315523,50351617,20088368,-9935892,-25182714,74945796,107180929,65253533,9692263,9634843,4480557,18147035,7813559,3200000,35936492,0,0
(주)바이오빌,65940,2019,130442163,117864764,12577399,34472352,3452344,-13746637,-31528781,36762677,101735298,31675903,5086775,9427881,2534853,19862270,3622761,0,18706624,0,0
(주)바이오빌,65940,2018,253320781,199847911,53472870,105564890,11986523,-28198350,-97539000,92534976,181632776,82228712,10306263,16470989,6864388,35432797,3493445,0,49947825,0,0
(주)바이오솔루션,86820,2021,94403952,49390986,45012966,11802259,7608179,-1571997,-1684781,87055200,48860848,85852424,1202775,2259451,149145,0,0,0,3945301,0,
(주)바이오솔루션,86820,2019,51807476,3710866,48096610,8882482,5901536,-1867679,-697543,44792853,2811746,44263040,529814,3509803,98929,0,0,0,4105275,0,
(주)바이오솔루션,86820,2020,49798246,3134033,46664213,7744193,4300299,-3329875,-1799738,40687362,2020660,39359232,1328130,2813131,195365,0,0,0,5229834,0,0
(주)바이오솔루션,86820,2018,52865195,3801892,49063303,10525412,7013199,1083139,1347615,48486251,1818915,47793277,692973,2875546,226299,0,0,0,1817241,0,
(주)바이오스마트,38460,2019,183543718,77540405,106003313,158967517,56232214,3133545,19891299,102267146,61145884,67686195,34580951,26808490,12644982,17085351,6353388,1300000,25375213,0,0
(주)바이오스마트,38460,2018,141383449,58780423,82603026,117732569,42886649,9572476,4790078,62994048,44610869,31515686,31478363,23070577,16718665,16835000,6842324,450000,20058266,0,0
(주)바이오스마트,38460,2017,112735334,49184925,63550408,80432645,21555766,4344942,4106166,35853402,25939753,18375934,17477467,13467311,7189281,9156713,8439529,10800000,18784818,0,0
(주)바이오스마트,38460,2021,225851214,134219778,91631436,189183025,68436321,8031744,633795,118956727,91458492,68183052,50773675,44667641,21489044,27110588,12228920,24500000,52866170,0,0
(주)바이오스마트,38460,2020,168228439,78526081,89702358,166428784,58905821,-1189622,-11504732,86836750,60735967,49454545,37382207,27100010,16662444,22681038,10185729,0,29942908,0,0
(주)바이오에프디엔씨,251120,2021,,,,,,,,,,,,,,,,,,,
(주)바이오톡스텍,86040,2021,90740895,48891534,41849361,34086706,11914841,4157181,6979793,37746103,45776627,37072062,674042,6129435,815541,13343003,1909267,0,25408753,0,0
(주)바이오톡스텍,86040,2018,63135803,27386460,35749343,32582096,12058941,1653623,3486982,15862206,23866814,14893772,968435,4392986,1024017,15263839,1500000,0,23060781,0,0
(주)바이오톡스텍,86040,2017,59770502,28529781,31240721,25564709,9121500,2185545,1175854,13163621,22788043,12219312,944308,4588749,1319649,14696566,600000,0,22317220,0,0
(주)바이오톡스텍,86040,2019,60175524,28980519,31195005,25853847,5369508,-130820,-1705404,17177529,22182112,16469222,708307,5171984,737858,10676333,5750000,0,21964571,0,0
(주)바이오톡스텍,86040,2020,63654914,29373330,34281584,26428630,6436306,537462,2366850,27178004,25717580,26342385,835620,4216482,819276,9406045,2825160,0,22054509,0,0
(주)바텍,43150,2017,321481558,122870900,198610658,218808934,104953449,39074841,83691537,138289386,78405638,87160744,51128642,55188920,29836397,25132722,28894520,0,69233580,0,0
(주)바텍,43150,2019,386987301,133226782,253760519,271702910,127687819,42868726,35589934,187276430,85946122,120573362,66703068,67495505,40822148,3443420,24448569,0,66741333,0,0
