기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용,금융비용,유동비율,당좌비율,부채비율,차입금의존도,매출총이익률,영업이익률,당기순이익률,ROA,ROE,매출채권회전율,총자산회전율,매출액증가율,영업이익증가율,유형자산증가율,총자산증가율,[제조]영업활동으로 인한 현금흐름(*),[제조]투자활동으로 인한 현금흐름(*),[제조]재무활동으로 인한 현금흐름(*),패턴
(주)제일테크노스,38010,2020,153965042,81672311,72292731,136052457,10947223,-2504356,-4334666,62621033,68668301,32087136,30533898,13404453,12224988,31692850,5264244,0,80974910,0,0,91.19350863,46.72772667,112.9744441,36957094,8.046325102,-1.840728242,-3.18602552,-2.815357268,-5.980922272,7.869714643,0.86110749,-22.76508832,295.5444833,-3.513755063,-3.36005494,-15007641,-2630669,11166529,스타트업
(주)제일테크노스,38010,2021,162029090,89372069,72657021,179327760,16731347,714558,745661,70732921,75761706,31113657,39619264,21171758,18121745,43078704,5760022,0,79241966,0,0,93.36236568,41.06778826,123.0054133,48838726,9.330037357,0.3984648,0.415809019,0.46020193,1.014728182,8.096974731,1.113065543,24.13195983,450.4762385,-2.186901824,4.976913713,3543359,-792851,3354415,성장기업
(주)제주반도체,80220,2017,93135313,41741418,51393895,117036992,24010684,8433248,3941155,78898639,32528698,32428330,46470309,25597052,7822649,2000000,0,7545145,3752283,0,0,242.5508669,99.69144784,81.21863112,2000008.101,20.51546574,7.205626064,3.367443859,4.231644124,4.678128291,3.791559675,0.896524825,-53.22314504,91.5268945,-2011.833409,-73.97170287,12423200,-8271833,-5350185,우량기업
(주)제주반도체,80220,2018,226049083,130842168,95206915,148727537,36348091,12795520,9054455,161057264,112689239,79915928,81141337,36195843,6864899,48100000,6600000,9354337,3887876,0,0,142.9216005,70.91708908,137.4292697,54700004.14,24.43938206,8.603329456,6.087947923,4.005526092,12.35253066,4.813742324,0.931922355,21.30778579,34.09218226,3.487585509,58.79863268,-5746781,8335108,-5752500,정리기업
(주)제주반도체,80220,2019,224203060,134416699,89786361,162112446,27926502,6146949,-4870020,170667946,104112853,95575317,75092629,34901752,4203640,40600000,4600000,10777593,5571111,0,0,163.9259141,91.79972909,149.7072579,45200004.81,17.22662429,3.791781046,-3.004100006,-2.172146981,-5.265077851,4.560279317,0.720096277,8.256558537,-108.1605037,30.21363243,-0.82337101,-20915266,-24530742,44141365,스타트업
(주)제주반도체,80220,2020,207127746,97256387,109871359,181540829,25929548,5296444,9083573,155239562,86153464,102615593,52623969,26057194,4411118,20233350,4083310,0,7498411,0,0,180.1895766,119.1079131,88.51841634,24316660,14.28303933,2.917494665,5.003597841,4.385493096,9.099145277,5.956166926,0.841770754,10.70193582,-16.05803819,25.7027789,-8.243856427,9559875,-2786693,3346003,성장기업
(주)제주반도체,80220,2021,167955041,50856122,117098919,193314676,40443208,20058391,12801281,114576802,45712512,57967132,56609670,36138488,9435182,13500000,0,0,7592163,0,0,250.6464795,126.8080214,43.4300525,13500000,20.92091963,10.37603115,6.621991286,7.621849826,13.51831615,7.803924115,1.201010351,6.090508617,73.59487109,1.234852308,-23.32332794,8086114,14100014,-17837637,성숙기업
(주)제테마,216080,2019,62286133,28348568,33937565,13300388,6126966,-10734910,-14724378,22277092,22623029,20261457,2015635,7255650,382417,7800000,3970455,1530728,37377797,0,,98.47086347,89.56120332,83.53153209,11770457.46,46.06606965,-80.71125444,-110.7063794,-23.6398975,-39.00441741,2.194334674,0.205973786,-1353.451403,286.8519717,79.68804047,-169.650776,6158254,-17404087,68782627,성장기업
(주)제테마,216080,2020,66860282,25296768,41563514,20659506,8801858,-5586924,-9326884,27235456,15869147,21207173,6028281,4866829,635372,10500000,3135000,52483,36799899,0,,171.6252046,133.6377626,60.86291934,13635000.08,42.60439722,-27.04287315,-45.14572614,-13.94981254,-19.40573479,5.310632791,0.192373371,35.62097758,-92.14347645,-1.57037931,6.841354633,1565787,9463277,3673734,전환기업
(주)제테마,216080,2021,147925225,93363711,54561514,33222759,15069878,2278946,10884105,93771908,29391044,85614491,8157416,2913602,987493,7800000,3779545,43632740,51529578,0,,319.0492587,291.2944875,171.1164228,11579574.5,45.3601039,6.859592847,32.76099074,7.35784245,13.23835654,2.293534427,0.187142549,37.81520072,345.1538562,28.58490128,54.80129775,-8107239,-15576086,20658003,스타트업
(주)젠큐릭스,229000,2020,63977712,10066737,53910975,1571992,-1250189,-9266624,32964469,11132604,8572748,6756255,4376349,393101,96747,858320,128660,0,1005949,0,0,129.8603902,78.81084338,18.67288989,986980,-79.52896707,-589.4828981,2096.987071,51.52492637,75.04841629,0.411045411,0.024900113,-2013.417816,124.5930557,-5022.484142,-131.2136842,-12885541,-7886353,24913296,스타트업
(주)젠큐릭스,229000,2021,55286982,24244505,31042477,3046946,-2977791,-12745159,-35149309,23548335,23195657,23088112,460225,411313,18686,0,0,0,1350240,0,0,101.5204484,99.53635717,78.10106455,0,-97.73035032,-418.2929071,-1153.591465,-63.57610368,-82.74957208,7.57556681,0.051095524,48.40761865,27.29299022,25.49850397,-15.71930622,-7229381,-12186310,26305682,스타트업
(주)젬백스&카엘,82270,2017,159825713,93711990,66113723,47875296,16247894,-1414646,-12481070,75217233,92611847,70818207,4399026,5673864,2284169,5301000,0,0,13475345,0,0,81.21772261,76.46776227,141.7436286,5301000,33.93794996,-2.954855882,-26.06995892,-7.809175236,-12.39926646,9.315825851,0.300511599,93.63566128,-800.9433455,89.97992259,65.40795535,-2058915,-28054630,-661114,쇠퇴기업
(주)젬백스&카엘,82270,2018,172592061,58781846,113810215,47239503,17432381,-662609,-13704579,107172637,58084065,101825614,5347024,6917551,2789185,1000,0,0,13521966,0,0,184.5129761,175.3073136,51.64900708,1000,36.90212617,-1.402658703,-29.01084501,-7.940445766,-13.12937164,6.563563586,0.281380007,-1.345892653,-113.4963455,0.344779746,7.396833856,15081837,-20487286,3021207,성장기업
(주)젬백스&카엘,82270,2019,163178085,68226154,94951931,42663508,14648341,-8397520,-92102864,110816123,63887156,105963870,4852254,7476917,3088318,0,1000,0,10466317,0,0,173.4560277,165.8609909,71.85336125,1000,34.33459105,-19.68314467,-215.8820695,-56.44315779,-114.3668581,6.48836111,0.264167222,-10.72578232,92.10946803,-29.19507406,-5.769142345,-2026317,-39531787,48367655,스타트업
(주)젬백스&카엘,82270,2020,158799566,23593799,135205767,65663215,25547909,1437671,1635005,68492265,20664605,63061289,5430977,4604408,1871514,3501000,0,0,19457679,0,0,331.44725,305.1657121,17.45029042,3501000,38.90749029,2.189461786,2.489986212,1.02960294,1.130739509,11.44844807,0.396591364,35.02677565,684.1058212,46.20983829,-2.757261314,530530,16963202,78487,전환기업
(주)젬백스&카엘,82270,2021,172338330,18351938,153986392,60370608,18880824,-3628359,12057890,52612383,16139966,45110384,7501999,6866704,2508823,3500000,1000,0,24884774,0,0,325.9757982,279.4949134,11.91789597,3501000,31.27486144,-6.010141558,19.97311341,6.996638531,13.03352289,16.58985078,0.530438443,-8.766860523,139.623174,21.80889808,7.855921547,669604,-4978494,29223097,성장기업
(주)젬백스링크,64800,2017,382407315,294273822,88133493,193679771,111000416,23281502,5570118,171746059,198781355,68007363,103738695,22608430,10867469,90933507,15025360,0,74812839,0,0,86.39948098,34.21214379,333.8955623,105958867,57.31131105,12.02061624,2.875942062,1.456592952,5.516505619,13.11927763,0.697945905,68.82967814,115.584729,66.73729492,54.93330717,-4266768,-112329163,95305585,스타트업
(주)젬백스링크,64800,2018,188999659,77816418,111183240,52906980,16359945,-274320,-12182275,65632619,74972160,48129412,17503207,8247399,1496826,35389770,0,0,8860442,0,0,87.5426545,64.19637903,69.98934192,35389770,30.92209194,-0.518494913,-23.02583704,-6.445659778,-12.2240364,3.429302126,0.185181429,-266.0760282,8586.986731,-744.34658,-102.3322778,-7005714,9659399,60237,부실기업
(주)젬백스링크,64800,2019,187733153,55097761,132635392,95068907,29913972,5871845,3365933,59000829,50403291,34821589,24179241,12691168,1603021,35859150,599775,0,12494313,0,0,117.0574933,69.08594322,41.54076839,36458925,31.46556844,6.176409496,3.540519299,1.792934783,2.090976061,7.757772815,0.446564079,44.34880797,104.6717854,29.08420015,-0.674630975,-7130772,11811427,-3708175,정리기업
(주)젬백스링크,64800,2020,200775832,51774482,149001350,93406731,26830245,3702120,9703760,62338063,44598521,27234415,35103649,10582261,1144226,32364543,0,0,12065997,0,0,139.7760769,61.06573579,34.74765967,32364543,28.72410233,3.963440279,10.38871599,4.83313151,7.45913507,9.921233947,0.479284784,-1.779503449,-58.60763562,-3.549777113,6.496139934,23169695,32040496,3256986,전환기업
(주)젬백스링크,64800,2021,238046311,48733206,189313105,109579283,30060200,1732019,34549583,196222575,44980022,166698771,29523805,11818162,1678869,10100000,0,0,12477782,0,0,436.2438395,370.606246,25.74211965,10100000,27.43237515,1.580608079,31.52930194,14.51380736,20.42453847,9.783679799,0.499424584,14.75876786,-113.7459231,3.300145811,15.65681856,-2627664,3537442,-5249784,정리기업
(주)조이시티,67000,2017,50633745,16736307,33897438,92183591,92183591,-2745083,-11486672,34978686,16104260,34978686,0,10324726,0,100000,0,0,1101750,0,0,217.2014486,217.2014486,49.37336857,100000,100,-2.977843421,-12.46064714,-22.68580371,-17.52444434,5.064170311,0.639757578,-18.87070336,163.0953235,-1032.542047,-370.1337241,30769890,-136728249,110154084,성장기업
(주)조이시티,67000,2018,55167707,28669799,26497908,87222356,87222356,-5446744,-7941976,38716380,28609565,38716380,0,7956573,0,0,0,0,979659,0,0,135.3266993,135.3266993,108.1964622,0,100,-6.244665072,-9.105436226,-14.39605964,-26.29996027,9.542249268,1.648793175,-5.688031403,49.60139489,-12.46260178,8.218507251,4301717,-150537,0,판단불가
(주)조이시티,67000,2019,64930897,39908902,25021995,103135835,103135835,8547463,-1895238,39158477,35018974,39158477,0,12109780,0,0,0,0,1006249,0,0,111.8207432,111.8207432,159.495284,0,100,8.287578221,-1.837613474,-2.91885387,-3.684774091,5.545654126,1.170631738,15.42963122,163.7235166,2.642487098,15.03627772,-8917550,-6482060,15904901,스타트업
(주)조이시티,67000,2020,111274534,33427916,77846618,165383799,165383799,20473154,11704243,69820658,26428753,69820658,0,25085412,0,0,0,0,1195910,0,0,264.1844585,264.1844585,42.94074278,0,100,12.37917748,7.077019074,10.51834825,22.43384191,10.01052443,1.98728157,37.63848961,58.25038487,15.85913656,41.64801715,6582666,-25489314,29134207,성장기업
(주)조이시티,67000,2021,237549136,140353436,97195700,201302148,201302148,21801229,7059434,74292941,65512182,74292942,0,26081471,0,33000000,67500000,0,1486055,0,0,113.4032461,113.4032477,144.4029273,100500000,100,10.83010252,3.506884586,2.971778437,6.143149683,10.38372178,0.946675435,17.84300334,6.091743727,19.52451289,53.15725585,2817425,-10207291,-1381932,우량기업
(주)좋은사람들,33340,2017,99097030,27957115,71139915,119279327,52997424,-4941073,-9909303,77477240,26409224,43861313,33615927,33376397,3852311,8800000,300000,0,10118710,0,0,293.3718916,166.0833086,39.29877482,9100000,44.43135733,-4.142438698,-8.307644962,-9.999596355,-20.60962183,5.244640674,1.454378278,-68.76532846,541.2245883,85.31379,-139.7136786,3574257,-1939554,-295880,우량기업
(주)좋은사람들,33340,2018,102858972,15881559,86977413,128374456,71164529,2532183,3617210,82775526,15557984,38656699,44118827,19115241,2456133,3000000,0,0,8972244,0,0,532.0453216,248.4685612,18.25940604,3000000,55.43511631,1.97249755,2.817702301,3.516669406,4.167211011,7.283972407,1.152947264,7.084843265,295.1309601,-12.77791821,3.657378571,3760813,-28131305,26604878,성장기업
(주)좋은사람들,33340,2019,110237930,33203825,77034105,126695428,61641512,-9191370,-10376626,75404652,21713820,29460777,45943875,23339628,3038695,0,2050000,0,23909038,0,0,347.2657137,135.6775408,43.10275949,2050000,48.65330421,-7.254697462,-8.190213462,-9.412936183,-16.61547261,7.500840648,1.317743871,-1.325247506,127.549571,62.47342114,6.693665238,-1845515,-1149425,12379798,스타트업
(주)좋은사람들,33340,2020,119830235,33204248,86625987,112029029,46034544,-23342418,-24784013,77653815,19076611,42568624,35085191,16133233,2230652,1764000,9450000,0,19537212,0,0,407.0629474,223.1456311,38.33058549,11214000,41.09162099,-20.8360442,-22.12284907,-20.68260402,-31.41871936,4.52554499,1.023436062,-13.09160593,60.62374515,-22.37691847,8.004912116,-2343497,1975560,-687558,정리기업
(주)좋은사람들,33340,2021,82053502,34184436,47869065,90096813,43560938,-12490479,-39785092,50506966,24714384,25303470,25203496,10442033,2805445,6799157,8000000,0,13580341,0,0,204.3626335,102.3835755,71.41237457,14799157,48.34903317,-13.86339714,-44.15815685,-48.48676904,-59.00798091,6.096422356,0.97448064,-24.34294318,-86.88168804,-43.86392801,-46.03914773,-11786338,-12667968,4464288,스타트업
(주)중앙디앤엠,51980,2017,24219333,11239021,12980312,7155718,2411997,-559016,328712,12918579,9768137,9969294,2949285,8406870,362379,6768211,1108944,0,9503290,0,0,132.2522299,102.059318,86.58513755,7877155,33.70726739,-7.812158053,4.593696957,1.35722978,1.756114047,1.166965201,0.241833138,-306.9816055,108.9798861,76.6077853,-6.883046697,-2989979,3425889,35015331,부실기업
(주)중앙디앤엠,51980,2018,22243206,8133142,14110064,11235292,2798246,-2338572,-2735224,10600953,6615931,5986768,4614184,4695450,966593,4490372,1190678,0,9855557,0,0,160.2337298,90.49018196,57.64071658,5681050,24.90585914,-20.81451911,-24.34493024,-12.29689641,-20.19332622,1.715008029,0.483627983,36.31035135,76.09583968,3.574298236,-8.884182433,-3441713,-16467531,19539063,스타트업
(주)중앙디앤엠,51980,2019,34959637,10503656,24455981,9780750,-2293839,-8514820,-7951033,22295396,9486580,18415287,3880109,3856937,778345,5385029,600000,0,11265385,0,0,235.0203762,194.1193454,42.94923193,5985029,-23.45258799,-87.05692304,-81.29267183,-22.74346556,-32.19127066,2.376366443,0.215897757,-14.87147714,72.53527379,12.51468991,36.37460824,172080,-793571,-3417278,우량기업
(주)중앙디앤엠,51980,2020,55645751,30703042,24942709,10755435,-1214229,-7961100,-12104153,45300511,29652880,43098574,2201937,4374748,1416049,6061372,200000,0,9625870,0,0,152.7693465,145.3436361,123.0942557,6261372,-11.28944575,-74.01932139,-112.539874,-21.75216038,-75.28042365,3.444291834,0.287356178,9.062255502,-6.955320245,-17.03238253,37.17465148,1017203,50787,-181260,성숙기업
(주)중앙디앤엠,51980,2021,51726399,14974166,36752233,13031342,832338,-4639201,-17214532,25061157,12534524,19778050,5283107,6170194,5192778,2685396,583150,0,7658545,0,0,199.9370459,157.7886005,40.74355428,3268546,6.38720095,-35.60033188,-132.1009916,-33.27997373,-67.6907376,2.398632239,0.352343155,17.46487046,-71.60498112,-25.68797337,-7.577082642,-3663150,-18032995,2757989,스타트업
(주)중앙백신연구소,72020,2017,81623823,16947391,64676432,31866534,15139441,5546811,4579465,33366338,11197946,16690109,16676229,1535190,964578,3100000,5400000,0,44594195,0,,297.9683774,149.0461644,26.20334869,8500000,47.50890386,17.40638314,14.3707659,5.610451498,5.809570245,12.95155907,0.327548456,59.10649712,183.6372647,82.82613914,36.62830642,8298646,-3969443,-2011187,우량기업
(주)중앙백신연구소,72020,2018,96743996,11739637,85004359,33152987,13668490,3504614,3454194,47328532,8853378,31183614,16144919,2457089,668484,3000000,2400000,0,45723728,0,,534.5816252,352.2227787,13.81062941,5400000,41.22853244,10.57103542,10.4189526,3.570447927,4.615413878,16.60855216,0.371737314,3.880353224,-58.27166701,2.470343188,15.62905568,11557444,-12177340,-874898,우량기업
(주)중앙백신연구소,72020,2019,96567450,10200164,86367286,32902915,13951950,2712903,1854213,42350069,7358521,26878596,15471473,2383889,526363,1650000,2400000,0,47066640,0,,575.5241984,365.271717,11.81021712,4050000,42.40338584,8.245175238,5.635406468,1.920122153,3.012053678,7.6929146,0.44375293,-0.760029924,-29.18316652,2.853214081,-0.182821437,7561922,-13474434,1543363,성장기업
(주)중앙백신연구소,72020,2020,104979266,17429387,87549879,36317532,16846149,4030950,3163789,42341503,12453528,26418151,15923351,2218527,442535,5407180,4642820,0,57678703,0,,339.9960477,212.1338708,19.90795099,10050000,46.38572081,11.09918482,8.711464755,3.013727492,3.667008167,15.53486514,0.360072821,9.402117413,32.69817289,18.39858119,8.012835601,5709321,-18474810,13931332,성장기업
(주)중앙백신연구소,72020,2021,112952176,19976154,92976021,40913903,19032755,4541345,7601859,39843608,14361172,25230404,14613204,3385690,607333,6428560,5214260,0,65845769,0,0,277.4398078,175.6848536,21.48527522,11642820,46.51904024,11.0997599,18.58013644,6.730157195,8.477438191,14.18263031,0.390549599,11.23425208,11.23885105,12.40332693,7.058659941,8315704,-13147838,3928878,성장기업
(주)중앙에너비스,440,2017,60493562,15299436,45194126,70818896,12183170,642132,1597262,5099750,15145366,3511535,1588215,2909282,730596,9699831,22500,0,45744683,0,,33.67201559,23.18554071,33.85270909,9722331,17.2032758,0.906724104,2.25541782,2.640383451,2.99110516,31.63763311,1.0744862,42.22742049,-607.229199,-43.94190687,-86.7176808,2484739,17945828,-14416302,성숙기업
(주)중앙에너비스,440,2018,58743738,13480020,45263718,76133494,12696157,1424706,889990,4174206,13391590,3240003,934203,2649735,297183,10262573,4500,0,44979962,0,,31.17035393,24.1943115,29.78107101,10267073,16.67617803,1.871326173,1.16898615,1.515038079,1.967745329,27.39099161,1.277008017,6.980630628,54.92880636,-1.700137052,-2.978741326,1838540,3886279,-5709338,성숙기업
(주)중앙에너비스,440,2019,61575390,16451398,45123992,65702344,11780528,638178,615333,4675590,14349625,2717425,1958165,2186140,194714,10860606,182000,0,47061737,0,0,32.58336019,18.93725446,36.45820609,11042606,17.93014873,0.971316944,0.936546495,0.999316448,1.361541298,27.17288764,1.092134644,-15.87637421,-123.2458656,4.423498011,4.598674893,2102430,-96689,-2038171,우량기업
