기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용,유동비율,당좌비율,부채비율,차입금의존도,이자보상배율,매출총이익률,영업이익률,당기순이익률,ROA,ROE,매출채권회전율,총자산회전율,매출액증가율,영업이익증가율,유형자산증가율,총자산증가율
(주)유니테스트,86390,2018,150490673,26950934,123539739,257631809,92667959,57363509,45371094,105839815,23146935,84915716,20924099,16062843,5286456,2000000,0,0,23409449,0,457.2519645,366.8551193,21.81559895,2000000,inf,35.96914502,22.26569352,17.61082771,30.14877474,35.03398943,12.40669534,1.696776884,36.40388559,45.78370894,2.702827392,11.36763605
(주)유니테스트,86390,2019,153181320,17709198,135472122,178726734,56076930,21859280,19072709,106271489,15301872,91098484,15173005,25468250,5727437,2000000,0,0,26909297,0,694.4999213,595.3420862,13.07220832,2000000,inf,31.37579295,12.23055975,10.67143598,12.45106714,14.32991729,6.26571858,1.1433099,-44.14844564,-162.4217678,13.00609228,1.756511173
(주)유니테스트,86390,2020,158363099,23631099,134732000,113209218,28317305,3793434,5082791,94056698,19984422,75966073,18090625,29152820,6987781,0,2477970,0,36125914,0,470.6500793,380.1264455,17.53933661,2477970,inf,25.01325025,3.350817245,4.489732453,3.209580409,4.573655408,3.546309678,0.643670073,-57.87295165,-476.2398924,25.51248115,3.272087395
(주)유니테스트,86390,2021,159466605,28744462,130722143,106602675,20904486,-4241722,-4657087,79996634,17899463,57327064,22669570,31580828,10057844,0,9753970,0,45304813,0,446.9219775,320.2725356,21.98897703,9753970,#NAME?,19.60971992,-3.979001465,-4.368639905,-2.920415218,-4.355795901,3.690704785,0.728035911,-6.19735199,189.431462,20.2603176,0.691998177
(주)유니테크노,241690,2017,68998757,16657131,52341627,62882858,10947130,7306931,6511777,30117965,14350506,25156109,4961856,8838361,5329576,0,2129540,0,24591539,0,209.8738888,175.2977142,31.82386937,2129540,inf,17.40876663,11.6199092,10.35540878,9.437527983,10.58262378,6.237039477,0.673858544,-69.52581099,158.0506645,-84.22927089,-131.1151852
(주)유니테크노,241690,2018,101067856,41805296,59262560,63048031,10657981,6844957,5818738,32379384,14427225,25900270,6479114,8184225,5308319,0,20374610,8000000,51683859,0,224.4325156,179.5235744,70.54250778,20374617.92,inf,16.90454219,10.85673397,9.229055861,5.757258767,9.621977818,6.381798542,0.614459741,0.261979633,-6.749114713,52.41930561,31.73026546
(주)유니테크노,241690,2019,104146666,42462408,61684258,73644173,9985269,6345225,5651004,32448078,22609485,24753787,7694292,11574478,6766537,4222649,19753690,0,53666470,0,143.5153344,109.4840816,68.83832176,23976339,inf,13.5588039,8.616058463,7.673389176,5.426005668,9.91179152,7.215475809,0.850662659,14.38829655,-7.875717567,3.694319749,2.956225214
(주)유니테크노,241690,2020,117636431,46912603,70723827,68634846,9439513,5182291,9039569,37916628,36184838,33693168,4223460,11325968,7496906,4281140,10633120,0,52839601,0,104.7859548,93.11404959,66.33210474,14914260,inf,13.75323695,7.5505247,13.1705242,7.684327825,11.5196809,6.237832212,0.577330527,-7.298518598,-22.44053836,-1.564866094,11.46733617
(주)유니테크노,241690,2021,120129780,33912298,86217482,72647975,10637397,6524793,7570923,41132790,24707643,35761441,5371349,10680025,6831111,1763354,9024840,0,51484051,0,166.4780003,144.7383751,39.33343588,10788194,inf,14.64238611,8.98138317,10.42138201,6.302286577,7.218748383,5.433072848,0.536899367,5.524075516,20.57539603,-2.632951319,2.07554613
(주)유니트론텍,142210,2017,67158718,34521059,32637659,177054402,13573858,5616301,3285419,59554855,34213788,35333421,24221434,16187394,3738592,11186431,0,0,120487,0,174.0668265,103.2724614,105.7706345,11186431,inf,7.666489987,3.172076456,1.855598597,4.892021614,8.504027431,6.88156738,2.125058982,58.96855758,-16.17598487,-42629.9634,-78.87443891
(주)유니트론텍,142210,2018,84379913,45862367,38517546,187512298,15618320,5879244,6342998,69127093,39482322,42334984,26792109,26166781,9227618,21868788,0,14000000,109326,0,175.0836564,107.2251627,119.0687667,21868804.59,inf,8.329224358,3.135391152,3.382710397,7.517189547,17.82862687,8.854489457,2.47477883,5.57717873,4.47239475,-10.20891645,20.4091168
(주)유니트론텍,142210,2019,99476094,54846386,44629707,219769175,20686247,10189974,3725458,76751749,53406482,53173277,23578472,35270186,8769119,27640690,1000000,0,378077,0,143.7124224,99.56333952,122.8921041,28640690,inf,9.412715409,4.63667118,1.695168579,3.745078692,7.67657902,6.061591372,2.04804528,14.67761664,42.30364081,71.08366814,15.17568734
(주)유니트론텍,142210,2020,115137496,62706833,52430663,209700340,17349061,6728642,395627,78189443,51227721,50105810,28083633,37241853,7516491,31052320,3176000,6987512,1505256,0,152.6311174,97.80995333,119.5995424,34228326.07,inf,8.273263172,3.208693891,0.188663023,0.343612649,0.708417197,9.232597188,1.939825615,-4.801534895,-51.44176195,74.88287707,13.60234723
(주)유니트론텍,142210,2021,158497253,95988292,62508962,303349207,27205819,14669318,7467402,123601501,72372337,72683398,50918104,57966420,16158131,42601788,0,21969581,1870606,0,170.78556,100.4298065,153.559248,42601801.86,inf,8.968481991,4.835785841,2.461652059,4.711376291,14.78305476,7.211165233,2.497963987,30.87163732,54.13118728,19.53110382,27.35678769
(주)유라테크,48430,2017,117517239,27023095,90494144,188994175,9662878,197472,2596521,54012525,21376623,34862940,19149584,21833473,16630314,0,0,0,52868279,0,252.6709902,163.0890904,29.86170575,0,inf,5.112791439,0.10448576,1.373862978,2.209480943,2.81031051,9.018635772,1.625385714,-60.50717277,-7328.555947,96.46176113,-34.87149149
(주)유라테크,48430,2018,115035777,20744576,94291202,192246340,9490773,-984402,5560802,51021962,18064617,36086752,14935211,20078448,13000566,0,0,0,46774301,0,282.4414268,199.7648331,22.00054253,0,#NAME?,4.93677695,-0.512052401,2.892539853,4.833976129,5.41150865,9.822182917,1.543061242,1.691665495,120.0600974,-13.02847476,-2.157121953
(주)유라테크,48430,2019,123552505,23856060,99696445,197386774,14731299,1231586,8280145,60216569,19063300,46490328,13726242,17204952,13590447,0,0,0,43892909,0,315.8769416,243.8734532,23.92869676,0,inf,7.463164173,0.623945554,4.194883392,6.701721669,8.025061713,10.65729313,1.561780839,2.604244396,179.9296192,-6.564595662,6.893205443
(주)유라테크,48430,2020,129218907,22558185,106660722,174335616,9745048,-1716979,6078802,65573340,18767595,52314943,13258397,19837620,14040904,0,0,0,37575283,0,349.3966062,278.751449,21.14947712,0,#NAME?,5.589820499,-0.984869896,3.486838857,4.704266691,7.186632801,4.481402662,1.211858354,-13.22228844,171.7298231,-16.81324928,4.385118348
(주)유라테크,48430,2021,134139479,22913057,111226422,178913758,11328896,1208404,3993724,75851712,20274273,61542713,14308999,19066891,14434632,0,0,0,33935538,0,374.1279009,303.5507759,20.60037227,0,inf,6.33204295,0.675411446,2.232206201,2.977292017,3.786904717,9.865159485,1.388586135,2.558854082,242.0865042,-10.72546721,3.668250419
(주)유바이오로직스,206650,2017,26852411,8700489,18151922,11567747,-562244,-4348319,-4715309,15240315,5652046,10685840,4554476,412996,230575,0,2415581,0,10306975,0,269.6424445,189.0614478,47.93150279,2415581,#NAME?,-4.860445167,-37.59002509,-40.76255298,-17.56009544,-7.056836881,5.252662545,0.131733964,-1446.660365,127.7901414,-229.2482809,-399.5435196
(주)유바이오로직스,206650,2018,68237555,42693163,25544392,24891999,11733406,5312039,3780520,27644818,23751373,23104186,4540632,1274961,155751,0,1658398,20000000,35033321,0,116.392505,97.27515963,167.1332126,1658427.309,inf,47.13725884,21.34034715,15.18769143,5.540233673,17.30361055,29.49364113,0.52354628,53.52825219,181.8578139,70.57950915,60.64863256
(주)유바이오로직스,206650,2019,92765393,57813402,34951992,33072580,19908515,9809355,-881624,21497385,27491496,13828471,7668915,1091094,295727,0,6000000,20000000,64678743,0,78.19649029,50.30090396,165.4080317,6000021.56,inf,60.19643765,29.66008397,-2.6657249,-0.950380278,-2.914633708,27.95588437,0.410831981,24.73523686,45.84721422,45.83487654,26.44072019
(주)유바이오로직스,206650,2020,155955271,59078736,96876535,28489676,6927187,-5962319,-60134489,71406864,35197157,62154620,9252244,2657397,198956,4500000,10000000,5600000,68538112,0,202.8767949,176.5898876,60.98353538,14500003.59,#NAME?,24.3147272,-20.92799862,-211.0746679,-38.55880511,-64.18772598,2.326554835,0.208354953,-16.08619206,264.5224786,5.630982365,40.51794953
(주)유바이오로직스,206650,2021,148770437,33284326,115486111,39392222,15182326,-7356963,-31806732,50801013,17103373,37254917,13546098,3991531,308146,2500000,4000000,0,69925430,0,297.0233591,217.822046,28.82106403,6500000,#NAME?,38.54143084,-18.67618181,-80.7436859,-21.37973958,-29.9551099,11.84919494,0.258542164,27.67690028,18.95678964,1.98399638,-4.829476975
(주)유비케어,32620,2017,69251460,22402782,46848678,81883110,42270730,7723433,3857509,49793024,19983407,47085579,2707446,12669120,4541539,0,0,0,6046760,0,249.1718454,235.6233799,47.81945394,0,inf,51.62325906,9.432266312,4.710994734,5.57029267,4.653893521,7.148999154,0.76501417,51.89212769,195.2550893,-1056.411533,-114.8264268
(주)유비케어,32620,2018,128479656,24571001,103908655,94369700,47630306,8171913,5729081,79498912,22925247,78525363,973549,16757750,3391994,0,0,0,5779757,0,346.7745059,342.527882,23.64673183,0,inf,50.47203287,8.659466969,6.070890339,4.45913476,5.224580559,4.925979318,0.659062855,13.23156691,5.488066258,-4.619623282,46.09927972
(주)유비케어,32620,2019,131769145,29166631,102602514,102702439,51529714,9969188,6570743,90194240,27783501,86659177,3535062,19339963,3986470,0,0,0,6154033,0,324.632378,311.9087728,28.42681905,0,inf,50.17379772,9.706865871,6.397845138,4.986556602,6.363571551,5.690246305,0.789263494,8.113477227,18.02829879,6.081800341,2.496403084
(주)유비케어,32620,2020,157895761,42491844,115403917,100212405,54178271,10762588,15075206,97372007,32635785,93592506,3779502,21557352,3226629,0,0,0,2422670,0,298.3596289,286.7787798,36.82010551,0,inf,54.06343756,10.73977618,15.04325338,9.547568538,18.58239124,5.855841934,0.882356426,-2.484756253,7.371832871,-154.0186241,16.54674947
(주)유비케어,32620,2021,144818065,25891184,118926881,103575683,53854610,8487951,5422108,80138871,17944395,77793329,2345542,10238453,4751447,0,0,0,1889540,0,446.5955581,433.5243902,21.77067437,0,inf,51.99541865,8.19492641,5.234923722,3.744082618,7.047241631,18.28417023,0.871909887,3.247169512,-26.79842285,-28.2148036,-9.03043139
(주)유비쿼스,264450,2017,90354479,22586260,67768219,76227795,27098683,13791450,12249843,67545193,17832796,57602695,9942498,11068640,7583958,0,0,0,9995391,0,378.7695042,323.0154991,33.32869055,0,inf,35.54960891,18.09241629,16.07004768,13.55753819,15.71140677,7.610895847,0.698996824,-35.87653034,38.45497754,81.09588709,-60.27768253
(주)유비쿼스,264450,2018,111913025,31824080,80088945,95274468,36752582,16690313,14883174,82474535,26980444,65708390,16766145,10256917,6287688,5000000,0,0,9571933,0,305.6826455,243.5408031,39.73592111,5000000,inf,38.57547858,17.51813823,15.62136668,13.29887562,14.33729766,10.15208424,0.680710409,19.99137167,17.36853587,-4.423954911,19.26366122
(주)유비쿼스,264450,2019,127751791,39584349,88167442,103877217,32267769,12218124,11138696,98678593,34342278,79579469,19099125,8962588,9875317,5000000,0,0,8623875,0,287.338519,231.7244913,44.89678741,5000000,inf,31.06337456,11.76208254,10.72294419,8.719013575,11.70999609,11.57596305,0.770026368,8.281651404,-36.60291056,-10.99341073,12.39807746
(주)유비쿼스,264450,2020,142049923,39974842,102075081,110460865,40005040,18961066,16098579,119664312,34094476,97180719,22483592,8984466,15556783,2000000,0,0,8193907,0,350.9785925,285.0336195,39.16219474,2000000,inf,36.21648264,17.1654151,14.57401135,11.3330431,17.67481687,11.48159309,0.869897486,5.960163357,35.56204066,-5.247411278,10.06556829
(주)유비쿼스,264450,2021,168013554,40487726,127525828,139088363,55140344,31851879,28803266,142529965,34758509,109601125,32928840,8512523,12470747,2000000,0,0,7994219,0,410.0577646,315.3217101,31.74864781,2000000,inf,39.64411027,22.90046292,20.70860953,17.14341808,25.03234999,9.987500793,0.927927886,20.58223807,40.4711226,-2.497905049,15.45329551
(주)유비쿼스홀딩스,78070,2017,150305905,3416817,146889088,5651555,5651555,2311415,92764193,7396423,1555979,7396423,0,0,0,0,0,0,27495943,0,475.3549373,475.3549373,2.326120372,0,inf,100,40.8987438,1641.392378,61.71693188,86.4300352,1.021183271,0.046967057,-2361.063601,-1278.025106,70.92582349,-11.7810734
(주)유비쿼스홀딩스,78070,2018,182934251,2707488,180226762,6440367,6440367,2149931,3298214,8895689,826651,8895689,0,0,0,0,0,0,26305786,0,1076.111805,1076.111805,1.50226746,0,inf,100,33.38211937,51.21158468,1.802950504,1.843121235,inf,0.035418207,12.24793556,-7.511124776,-4.524316437,17.8361055
(주)유비쿼스홀딩스,78070,2019,182330764,2914069,179416695,6376654,6376654,1471304,1666870,6389637,1332076,6389637,0,0,0,0,0,0,25141813,0,479.6751086,479.6751086,1.624190547,0,inf,100,23.07329204,26.14019829,0.914201182,0.922492094,inf,0.034562183,-0.999160375,-46.12418644,-4.629630329,-0.330984737
(주)유비쿼스홀딩스,78070,2020,180741244,3073589,177667655,5996870,5996870,1427875,397638,8683368,540052,8683369,0,0,0,0,0,0,6973955,0,1607.876279,1607.876464,1.729965423,0,inf,100,23.81033773,6.630759046,0.220004019,0.222713765,inf,0.033034053,-6.333037068,-3.041512737,-260.5101123,-0.879445092
(주)유비쿼스홀딩스,78070,2021,186665261,4697829,181967432,6915295,6915295,2106819,7106973,17982352,1494720,17982352,0,0,0,0,0,0,7076093,0,1203.058232,1203.058232,2.581686705,0,inf,100,30.46607556,102.7717979,3.807335635,4.322233295,inf,0.041043838,13.28106755,32.22602416,1.443423652,3.173604434
(주)유성티엔에스,24800,2017,298989334,160326670,138662665,372406090,23611619,10768272,4219119,130274132,148299970,126004653,4269478,58555751,12754701,74390000,4769333,0,66039464,0,87.84501575,84.96606776,115.6235314,79159333,inf,6.340288098,2.891540254,1.132935017,1.411126927,2.884165534,7.516954629,1.223438312,98.14307682,80.43493886,89.28505386,37.56791973
(주)유성티엔에스,24800,2018,303810837,154258752,149552085,332099115,15487292,3763245,4386791,129359801,142216865,127998455,1361345,48768386,19333962,80057641,60667,3280000,67791669,0,90.95953634,90.00230388,103.1471758,80118309.08,inf,4.663454764,1.133169235,1.320928242,1.443921831,3.044112767,6.188712517,1.101854747,-12.13703174,-186.143262,2.584690753,1.587008234
(주)유성티엔에스,24800,2019,309796718,155888173,153908545,300074545,15996500,5002455,4383307,106652558,142423914,105600578,1051979,40528548,15172997,79947236,52000,0,72328483,0,74.88388362,74.14525766,101.2862366,79999236,inf,5.330842041,1.667070761,1.460739364,1.414897817,2.623671853,14.80805801,1.218005621,-10.6722048,24.77203693,6.272513693,1.93219639
(주)유성티엔에스,24800,2020,310253952,150719350,159534602,243547805,13427553,2703228,1738562,73335270,127628019,72429131,906138,44205774,12944414,78325037,43333,10000000,42121767,0,57.46016476,56.75018038,94.47439497,78368373.22,inf,5.513313084,1.109937328,0.713848355,0.560367399,1.093928138,7.326994135,0.785815274,-23.20971031,-85.05486774,-71.71284149,0.14737411
(주)유성티엔에스,24800,2021,309606244,151284135,158322109,215313240,10340783,1132402,-18755937,50965277,121290876,50079426,885851,22273822,7425533,79147000,34667,10000000,42564007,0,42.01905261,41.28870007,95.55464866,79181670.23,inf,4.802669357,0.525932358,-8.711000308,-6.057997009,-12.18415662,6.061558222,0.702012535,-13.11325072,-138.7162863,1.038999923,-0.209203791
(주)유신,54930,2017,149440818,58740043,90700775,148484811,17987591,1028268,1529910,96521452,41277344,96521452,0,18490014,2129254,23624025,0,0,25436454,0,233.8363922,233.8363922,64.76244883,23624025,inf,12.11409496,0.692507195,1.030347811,1.023756441,1.720301747,7.823568389,0.997949937,-45.00691253,-10.12712639,-67.33467251,-107.1764918
(주)유신,54930,2018,148138861,60974327,87164533,150831862,9844591,-7762444,-7412173,86261194,43472304,86261193,0,19468320,3478372,28767651,0,0,26228044,0,198.4279324,198.4279301,69.95313908,28767651,#NAME?,6.526864331,-5.146421914,-4.914195782,-5.003530438,-8.795594711,8.605973441,0.990450567,1.556071091,113.2467043,3.018105353,-0.87887607
(주)유신,54930,2019,156433355,75055038,81378317,166611283,10368175,-9613618,-6150701,90631487,57580039,90631487,0,15584510,2574975,28519502,0,0,29636226,0,157.4008781,157.4008781,92.22977418,28519502,#NAME?,6.222972906,-5.770088212,-3.691647342,-3.931834742,-7.491655582,11.29548339,1.003599848,9.470799766,19.25574742,11.50005402,5.302254113
(주)유신,54930,2020,175593963,92770898,82823065,212258925,27063146,2588645,3026584,131708536,70329954,108423454,23285083,13916004,2282821,16084700,4000000,0,9389526,0,187.2723193,154.1639768,112.0109453,20084700,inf,12.75006269,1.219569448,1.425892457,1.723626455,3.417476577,14.91049391,1.071851153,21.50564081,471.3764537,-215.6306932,10.91188312
(주)유신,54930,2021,220466487,126165645,94300841,262235682,33878691,7991487,12105577,157956426,113833564,136991601,20964825,14555075,2008779,31900000,0,0,8434816,0,138.7608544,120.3437687,133.7905831,31900000,inf,12.91917665,3.04744455,4.616296649,5.490892137,9.538129787,8.925523932,0.988225298,19.05795452,67.6074678,-11.318682,20.35344447
(주)유씨아이,38340,2017,17333861,13168461,4165400,15909320,6696403,-162552,-12901318,4344603,12703284,3587087,757516,2375274,603809,1655000,0,0,4822485,0,34.20062875,28.2374778,316.1391703,1655000,#NAME?,42.09106989,-1.021740716,-81.09283112,-74.428415,-182.1600506,6.671000976,0.914580692,-1548.314837,5016.264949,-74.906008,-1171.883321
(주)유씨아이,38340,2018,17456552,7457135,9999416,16563714,7795488,238383,-786005,4906646,4514410,4112516,794129,2394421,649979,835000,0,2530000,4740881,0,108.6885329,91.09752991,74.57570522,835014.4931,inf,47.06364768,1.439188095,-4.745342741,-4.50263603,-1.561079462,1.586225723,0.198489814,3.950768529,168.1894263,-1.721283449,0.702836391
