기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용
(주)우리로,46970,2021,59866237,20959190,38907047,96598891,8417236,3130126,13352460,40793652,18143299,29014811,11778841,10214426,4398933,8800000,268900,0,8978980,0
(주)우리로,46970,2020,58136461,38677555,19458906,97351105,5079578,-250202,-11625562,24488620,36483974,15240486,9248135,8134158,5070853,11700081,27000,0,9299880,0
(주)우리로,46970,2018,72007702,37379792,34627910,31974403,5406685,2718326,-339184,29649915,36368238,21052829,8597086,11303152,5682263,12145920,27000,0,11170858,0
(주)우리로,46970,2017,50660454,18841527,31818926,16614481,1414464,-4860090,-10535930,18958013,17485827,15258916,3699097,8792078,1828564,9354311,200000,0,10104380,0
(주)우양,103840,2019,102405412,68936537,33468875,117909007,16377981,6033349,3418597,37808477,49539240,13230350,24578127,12374567,16026336,18904330,17653950,600000,62752380,0
(주)우양,103840,2021,134581411,92891903,41689508,139168266,14999514,2056288,1280447,49525592,66758016,16732165,32793426,15578866,19649551,29155031,24256233,0,79922424,0
(주)우양,103840,2020,122381127,84743602,37637526,133059335,18603907,6516509,4065242,39998202,54155745,13472341,26525861,11002094,17519036,19258720,29409151,0,80093811,0
(주)우정바이오,215380,2020,69816024,41784580,28031444,37343960,5299036,-5302336,-10878583,28249609,22581173,24488331,3761278,5741749,1273186,8201921,16000000,0,35650195,0
(주)우정바이오,215380,2018,44789320,24232588,20556732,23758076,7002952,-3156534,-4617253,29076421,8947816,22124699,6951723,2929032,4240210,0,1000000,12500000,12140362,0
(주)우정바이오,215380,2017,31398834,13074397,18324437,28932073,5879426,-2362488,-6921451,19916296,10983162,16472213,3444082,3791203,1592776,0,0,744560,7288311,0
(주)우정바이오,215380,2019,57631946,30971237,26660709,32290408,9788213,642324,279587,33457012,27992226,28619743,4837270,3134128,1879843,1000000,1000000,0,19297454,0
(주)우정바이오,215380,2021,100136135,68675656,31460479,31237784,5877320,-3526488,-1925760,25168867,38009880,20778537,4390329,6471440,1578179,10574960,22235930,16203020,57280724,0
(주)우주일렉트로닉스,65680,2021,279131367,61517602,217613765,201247759,52621709,26354598,15624144,165811690,61466704,146053405,19758285,31617235,2917921,35007611,0,0,55597319,0
(주)우주일렉트로닉스,65680,2019,251744344,61322762,190421582,190004370,43797700,18987078,9215326,135979750,60761943,116832906,19146843,28124804,2539781,34318358,0,0,55125370,0
(주)우주일렉트로닉스,65680,2017,236616392,51972057,184644335,203962020,37703430,10872550,13967058,139139860,51967057,118436814,20703046,27712677,3955628,27090521,0,0,58350375,0
(주)우주일렉트로닉스,65680,2020,268844587,63940483,204904104,194647226,46202514,21628044,16980651,148007692,63337171,130078813,17928879,30943497,3190895,33696894,0,0,58775009,0
(주)우주일렉트로닉스,65680,2018,236503339,51838282,184665057,183888315,26726852,2448444,2162996,123984632,51833282,106989093,16995538,26811276,2744727,33092279,0,0,55962361,0
(주)원바이오젠,307280,2021,36370234,8927754,27442480,13218661,5470611,2013994,-853990,20139368,8762339,16348951,3790417,3353260,651338,0,0,0,11201231,0
(주)원바이오젠,307280,2018,,,,,,,,,,,,,,,,,,
(주)원바이오젠,307280,2019,,,,,,,,,,,,,,,,,,
(주)원바이오젠,307280,2020,7809193,1102003,6707190,0,0,-177824,-104403,7809193,374,7809193,0,0,0,0,0,1180000,0,0
(주)원방테크,53080,2020,147461528,24489928,122971600,162716871,19952789,8874786,7415267,67290910,21198410,67217398,73512,10143843,9620624,0,0,0,48582300,0
(주)원방테크,53080,2021,169505777,39412263,130093514,144456745,21883118,11228761,7459527,79561213,36332120,78299398,1261815,29558501,17197243,3621900,0,0,49103406,0
(주)원익,32940,2017,156740791,65204508,91536283,21897944,4866589,-1744946,-4121077,12050927,45017374,5979099,6071828,4373409,2473185,41023809,0,0,1507383,0
(주)원익,32940,2018,108568979,39460402,69108578,22345963,4891301,-2570260,-41302965,11832452,29135631,4862645,6969807,4064757,3081685,24950000,0,0,1441387,0
(주)원익,32940,2021,167685407,55359316,112326091,46657490,10217165,4291434,2006230,15696359,25107820,9140249,6556109,6948160,4232570,16950000,8000000,0,7020103,0
(주)원익,32940,2019,153164098,53780848,99383250,22145254,4256993,-2230687,31288574,18858161,30876544,13743201,5114960,7798584,2902551,25934000,3000000,0,6848455,0
(주)원익,32940,2020,165952610,55655546,110297064,46108309,8864108,3229866,10873273,14251924,32393642,8292751,5959173,7061475,4244407,25800000,1000000,0,6898467,0
(주)원익머트리얼즈,104830,2020,373316855,30998910,342317944,268589434,85173261,47836478,33681930,107675985,28727047,80072604,27603381,25305310,11346374,0,0,0,193715106,0
(주)원익머트리얼즈,104830,2019,334692809,23897080,310795729,221820237,71812581,36799403,25921700,89831389,22616037,63699807,26131581,25706651,10654492,0,0,0,169457785,0
(주)원익머트리얼즈,104830,2021,426432897,39775444,386657453,299459349,90016781,50282107,46508345,130889963,38439090,99610021,31279943,42070526,17377063,0,0,0,218665929,0
(주)원익머트리얼즈,104830,2018,321204032,33875267,287328765,224289006,80348132,45528266,46956822,76554023,31934883,54304946,22249077,23735234,11375922,0,0,0,170962664,0
(주)원익머트리얼즈,104830,2017,270701011,32829208,237871803,193215683,64726257,35703766,16408436,69640827,30731518,49185982,20454846,16390635,8585275,0,0,0,145876092,0
(주)원익아이피에스,240810,2021,1165496571,368255301,797241271,1232346329,471686806,163290906,141892763,673514874,361106443,343435250,330079624,35156351,52039319,0,0,0,333527279,0
(주)원익아이피에스,240810,2020,1100581694,437824239,662757455,1090819431,466221118,140385764,97884088,656120413,431062034,275081957,381038456,16826656,61731079,0,0,0,273094424,0
(주)원익아이피에스,240810,2019,899386012,333132406,566253606,668654506,278611159,40502252,42674923,551811295,327572346,229636456,322174838,29415450,67577362,15000000,0,0,244617784,0
(주)원익아이피에스,240810,2017,409712047,96139391,313572656,630801620,251200450,122190622,95302644,279272463,81526602,169432708,109839755,38795148,38310238,12000000,0,0,108178394,0
(주)원익아이피에스,240810,2018,512138016,143216695,368921320,649002716,257612640,105357468,86409360,330986780,124053903,146555986,184430794,15378187,36944832,9000000,0,0,137897491,0
(주)원익큐브,14190,2021,145518479,51319715,94198763,253677798,31572575,13674816,9253171,113179251,50236634,84175739,29003512,45582929,17464418,26641530,0,0,25897312,0
(주)원익큐브,14190,2018,126618642,49903643,76714999,227395927,16076136,-1930977,-2971830,67323104,48121442,43683671,23639434,42505598,10154120,34575391,0,0,28268093,0
(주)원익큐브,14190,2020,126338310,41745117,84593193,192316296,19893883,3818392,3511737,91660441,39725399,72185079,19475362,40342388,12752299,23594097,0,0,26129847,0
(주)원익큐브,14190,2019,141856755,61025271,80831484,199362469,14083026,-2388087,2335520,107756897,58446086,85044752,22712146,47832184,14458439,40374182,0,0,28560908,0
(주)원익큐브,14190,2017,128447586,50012088,78435497,237077272,21806142,3780183,1899333,74772245,47940881,50731259,24040985,49061716,14468321,28442707,0,0,20480266,0
(주)원익큐엔씨,74600,2019,317129072,109563946,207565126,174218148,46309004,25997384,15570543,47266019,55292952,14748964,32517055,13010604,6944216,19328000,42474840,0,129010412,0
(주)원익큐엔씨,74600,2018,276922973,85257288,191665685,192230978,55239874,34220568,33684171,50396199,44740962,19225204,31170996,12478930,9021214,19810000,29625000,0,118743297,0
(주)원익큐엔씨,74600,2017,219225036,60903088,158321948,155263105,47256230,26979343,20864030,51589266,39219293,27521646,24067620,12928969,6201630,8752800,12975000,0,83475087,0
(주)원익큐엔씨,74600,2021,408173852,102885125,305288727,313154673,97016006,64499720,52349559,77063489,91481811,38680236,38383254,21226741,11110598,42278000,5000000,0,192861206,0
(주)원익큐엔씨,74600,2020,344782002,94460944,250321059,236824290,71284205,47736909,43627521,69359339,63401618,33199609,36159729,12232362,11059011,12018000,15124920,0,125735207,0
(주)원익피앤이,131390,2021,275289118,152356147,122932971,160216393,39810283,15601308,19383178,152148670,148944516,59805865,92342804,31889839,24584505,45000000,250000,0,44501110,0
(주)원익피앤이,131390,2020,201854986,99877079,101977907,118888428,34101553,20141057,18273055,151056188,99378111,84766180,66290008,16454520,8628385,5500000,0,0,38668480,0
(주)원익피앤이,131390,2019,172575995,97209870,75366125,136704082,29470998,16951548,14772529,129825196,95889540,54684265,75140931,36248875,15789024,5800000,0,0,28124653,0
(주)원익피앤이,131390,2018,149319092,86573496,62745596,99185339,25298764,11239526,10341089,112824817,75722659,56496032,56328785,15657270,18012000,0,0,10000000,18945095,0
(주)원익피앤이,131390,2017,93336347,40507106,52829241,69782248,17955361,8152508,6785876,58108604,39642096,28143079,29965525,10351929,648896,0,0,0,27966389,0
(주)원익홀딩스,30530,2019,704969433,137973565,566995867,203149271,45823669,21942447,2740350,66825228,120599097,40645482,26284845,11648330,12646242,38000000,0,11578000,49777863,0
(주)원익홀딩스,30530,2018,706695814,142659323,564036492,254826613,56979216,32929842,29342974,85595413,89536377,33253016,52342397,6238185,5244319,53000000,8000000,40000000,35434984,0
(주)원익홀딩스,30530,2020,841622885,233472979,608149906,346741962,69620000,41967589,30847885,94741315,146216439,64739095,30002220,18514862,16392345,59000000,82024277,0,66754667,0
(주)원익홀딩스,30530,2021,835986429,199442181,636544248,311482812,59860638,29296436,27952933,71627246,177707304,53858643,17768602,19137386,16019689,62500000,18750000,0,69883105,0
(주)원익홀딩스,30530,2017,700282429,165143085,535139345,272596927,66302717,45030486,27309458,113897548,142594482,57588116,56309432,35211537,11654614,98000000,8000000,7000000,19474599,0
(주)원일특강,12620,2017,190624139,89296472,101327667,226994398,19941039,9019955,6712754,126085225,60766039,83662871,42422355,77814530,16011791,40444408,26827500,0,60990531,0
(주)원일특강,12620,2018,192497931,87220020,105277911,238369106,20273271,8650471,5172642,117664853,63438186,78903122,38761731,73767861,9918722,32144205,21252190,0,71162512,0
(주)원일특강,12620,2021,223877662,101759082,122118580,319279627,29819492,17179045,8504829,140127859,94963303,96767446,43360413,89886182,17483408,57070430,6347365,0,58337874,0
(주)원일특강,12620,2020,215221764,101366103,113855661,238843504,17702988,1235933,-223262,144185477,80373106,109726162,34459316,90743481,17904036,53391681,20073710,0,59246905,0
(주)원일특강,12620,2019,204284065,89505728,114778338,241196523,18588861,8706513,10100843,129257279,66313701,94250652,35006626,83898023,13461318,37930995,21349350,0,67112279,0
(주)원준,382840,2021,144560741,50327330,94233410,62091187,16348263,12215138,5854290,112507377,41958279,102099778,10407601,1758373,5590584,0,5000000,0,9095705,0
(주)원티드랩,376980,2021,45638920,12586340,33052580,31699212,31699212,6349791,3093472,38706750,6121451,38706751,0,1903288,0,2000000,0,0,1095635,0
(주)원풍,8370,2018,80931891,8873375,72058515,68294682,5832161,546191,-1316665,38072034,6274262,28844278,9227756,13270799,4820397,0,0,0,34638198,0
(주)원풍,8370,2021,91346319,11864695,79481624,88917970,10365824,3886456,5143267,51302494,9389806,39551894,11750600,15031361,5921767,0,0,0,29256059,0
(주)원풍,8370,2020,82378973,9669937,72709036,73605433,9952522,5161280,3587318,44255262,7197250,34585901,9669362,13484806,5025840,0,0,0,28880007,0
(주)원풍,8370,2019,80846327,9205942,71640385,72852529,8291595,2706257,2584921,39444607,6359004,31952656,7491951,12966242,4072170,0,0,0,33118883,0
(주)원풍,8370,2017,85031665,8587563,76444102,70377195,8540711,3338125,2588842,37100468,6093557,30213960,6886507,12328330,4762901,0,0,0,37038985,0
(주)월덱스,101160,2018,106272924,40318920,65954004,75606399,23337716,15027480,11297739,51566315,36060348,36210439,15355875,20545231,2608637,26700000,1202500,0,25667230,0
(주)월덱스,101160,2017,96688088,41407490,55280598,65128388,18864991,11037617,5907620,41981602,35541622,29450441,12531161,17391405,2834680,28109939,3023977,0,24911378,0
(주)월덱스,101160,2021,188240239,48165862,140074378,155816761,47158226,37152344,32051761,103764711,44295276,70517035,33247676,25986169,6899881,26600000,3330000,0,46883305,0
(주)월덱스,101160,2019,118297743,39489169,78808574,82834543,25813082,17239216,13935402,62257281,33500483,50175639,12081642,19703665,3599593,25100000,2672000,0,27583494,0
(주)월덱스,101160,2020,153051438,43205658,109845780,118013033,39058170,30147285,31384865,86693087,38950619,68401103,18291985,24011140,6677014,26600000,3330000,0,28655526,0
(주)웨이버스,336060,2020,,,,,,,,,,,,,,,,,,
(주)웨이버스,336060,2019,,,,,,,,,,,,,,,,,,
(주)웨이버스,336060,2021,,,,,,,,,,,,,,,,,,
(주)웨이브일렉트로닉스,95270,2020,57159565,35414649,21744917,28209865,7195790,-10815632,-25099172,21747279,31409325,15560821,6186460,9356396,2917584,6700000,2079995,0,22643279,0
(주)웨이브일렉트로닉스,95270,2021,96360696,14943569,81417127,36722760,11067665,3766182,57433455,76240760,13835564,71386683,4854077,19288343,3703661,0,0,0,517268,0
(주)웨이브일렉트로닉스,95270,2018,83931801,41344067,42587735,26684033,7443962,-8935226,-8788298,20612017,29936759,13246214,7365804,11517199,5725916,10872194,9682910,0,25233973,0
(주)웨이브일렉트로닉스,95270,2019,68425635,52753326,15672309,23608298,5094323,-21794676,-35686888,24603914,44077618,18494585,6109329,11605636,5052482,4400000,6612945,0,22376209,0
(주)웨이브일렉트로닉스,95270,2017,81477385,38633746,42843639,32681562,11734309,1134520,1208773,15000128,28687001,9186493,5813636,8389619,3875446,9118387,8337576,0,28620342,0
(주)웰크론,65950,2020,138939472,61939752,76999720,123679701,55347977,17728995,8530795,48672017,42939823,34319475,14352542,12001425,7928059,22975862,12955000,0,53582071,0
(주)웰크론,65950,2017,125340298,62144599,63195699,99646929,42365079,2051727,-1713644,45749321,43933021,25639768,20109553,8952553,9045609,27391070,250000,13000000,33690594,0
(주)웰크론,65950,2021,143886507,61539807,82346699,110079447,50747802,12099292,9456124,52133098,31341401,31255152,20877946,7999551,8218685,8649506,12082820,15000000,53183896,0
(주)웰크론,65950,2019,127202737,59863530,67339207,102378629,46243538,6903857,-6207323,42383403,45755203,24538209,17845195,9322997,5984975,25751241,8125000,0,47191321,0
(주)웰크론,65950,2018,132525014,65434763,67090250,104292911,45617189,5765703,3135497,45460424,48943536,30690763,14769660,9714525,8606369,27392797,5000000,5000000,42372391,0
(주)웰크론한텍,76080,2021,130534886,63296945,67237941,266569757,6729432,-130153,1168558,94920578,53883839,91842358,3078220,38033175,28082781,3700000,0,10000000,14734520,0
(주)웰크론한텍,76080,2020,138318429,75069917,63248512,200898086,8778399,4154380,216028,95030423,72676678,93543726,1486698,40567643,29248253,1700000,0,0,15210006,0
(주)웰크론한텍,76080,2017,119401869,54442900,64958969,171346300,12942687,7959916,3078427,58360521,46443042,58360521,0,28242852,19266770,4000000,3000000,4000000,12007188,0
(주)웰크론한텍,76080,2018,118943389,61080844,57862546,182624707,6998855,3186260,-7012600,67689202,59111483,67689202,0,41589940,23995487,7000000,0,0,15611299,0
(주)웰크론한텍,76080,2019,131799519,67686946,64112573,233564578,12174384,6453563,5030069,98328757,65590437,98306740,22017,49133910,43371220,6000000,0,0,15238641,0
(주)웹스,196700,2021,63519544,25863650,37655894,30743582,7067155,1949020,-3389688,24922424,25715902,16967880,7954545,3509944,701203,9892819,0,0,14232529,0
(주)웹스,196700,2019,64478506,25621041,38857465,26924130,6742150,1813770,-225863,23689445,21582909,17118478,6570967,3214694,1058944,7344073,1960000,2000000,18758408,0
(주)웹스,196700,2017,63315677,24363986,38951691,29486071,8247277,1684706,-776437,25590126,22333102,20277598,5312529,3819649,1489376,6113478,0,2000000,22195165,0
(주)웹스,196700,2020,64479930,27748578,36731352,26842619,7220178,2194234,-834112,25942026,26183188,19669013,6273014,6156939,915878,9768014,1400000,0,15546396,0
