기업,연도,자산총계,부채총계,자본총계,매출액,영업이익,당기순이익,부채비율,영업이익증가율,매출액증가율,당기순이익증가율,ROA,ROE
HK이노엔,2019,1.62569E+12,9.13392E+11,7.12301E+11,5.39908E+11,72453756145,13217385673,43.81523061,,,,0.008130309,
HK이노엔,2020,1.61467E+12,8.71439E+11,7.4323E+11,5.98447E+11,87029292445,27896625449,46.02987356,0.167478511,0.097818282,0.526201271,0.017276999,0.038331889
HK이노엔,2021,1.8375E+12,6.86549E+11,1.15095E+12,7.69786E+11,50322840434,24735951932,62.63686685,-0.729419319,0.222579959,-0.127776506,0.013461721,0.026117791
HLB,2017,1.88193E+11,74514456267,1.13679E+11,23006912167,-26114810395,-21327893685,60.4053523,2.926984714,-32.45888183,2.159793475,-0.113329746,-0.033729774
HLB,2018,3.04041E+11,94517242572,2.09524E+11,36185983416,-29315170102,13520304124,68.91297178,0.10917077,0.364203761,2.577471445,0.04446872,0.083664644
HLB,2019,3.62612E+11,1.7337E+11,1.89242E+11,38420748245,-48731090741,-59660076049,52.18858964,0.398429839,0.058165573,1.226622308,-0.164528619,-0.299223709
HLB,2020,7.06477E+11,1.49048E+11,5.57429E+11,56177400696,-61311788462,-88716231805,78.90266775,0.20519215,0.316081774,0.327517921,-0.125575492,-0.237631199
HLB,2021,7.43692E+11,2.31507E+11,5.12185E+11,69825991454,-1.01018E+11,-1.11607E+11,68.87052984,0.393063306,0.195465764,0.205100306,-0.150071248,-0.208686129
HLB생명과학,2017,99018088057,46191682309,52826405748,1.06445E+11,989069335,7760946124,53.35025831,103.1348259,0.344019586,15.38056961,0.078379075,0.027471831
HLB생명과학,2018,3.7113E+11,1.65016E+11,2.06114E+11,1.02476E+11,-7963101251,-18423924558,55.53685492,1.12420655,-0.038734503,1.42124283,-0.04964272,-0.142302335
HLB생명과학,2018,3.86255E+11,1.65016E+11,2.21239E+11,1.02476E+11,-7963101251,-3298883383,57.27794841,0,0,-4.584897197,-0.008540677,-0.015438667
HLB생명과학,2019,4.04935E+11,70510314740,3.34425E+11,1.14019E+11,-4479272141,7562007259,82.58725669,-0.777766789,0.10123459,1.436244408,0.018674614,0.027217912
HLB생명과학,2019,4.04935E+11,70510314740,3.34425E+11,1.14019E+11,-4479272141,-7563033916,82.58725669,0,0,1.999864253,-0.018677149,-0.02261505
HLB생명과학,2020,3.27197E+11,39452826369,2.87744E+11,91796823678,-8066746142,-55835828506,87.94217754,0.4447238,-0.242074589,0.864548729,-0.170648993,-0.179487678
HLB생명과학,2021,2.708E+11,24187699603,2.46612E+11,53494248129,-18480404264,-49291549934,91.06804355,0.563497312,-0.716012971,-0.132766744,-0.182022261,-0.184489559
HLB제약,2017,39846375740,23044782012,16801593728,15557534921,-3810149240,-5446970341,42.16592705,-3.850309817,-2.438478422,-8.04935163,-0.136699267,-0.04135681
HLB제약,2018,36423231487,19424769893,16998461594,20540681648,-5826274210,-7059643303,46.66928468,0.346040179,0.242598898,0.228435474,-0.193822542,-0.417729689
HLB제약,2019,45845868904,27942974852,17902894052,36099922821,1440928954,472653508,39.05017939,5.043415322,0.431004832,15.93619149,0.01030962,0.027085109
HLB제약,2020,1.1142E+11,66797555949,44622265950,40571187383,1047053704,-74840343024,40.04876797,-0.376174831,0.11020788,1.006315491,-0.671696847,-2.393927277
HLB제약,2021,1.27632E+11,49247719127,78384589096,62852783788,486237463,-13225622111,61.41437868,-1.153379334,0.354504527,-4.658738954,-0.103622839,-0.215038781
HRS,2017,1.03078E+11,22641591676,80436665824,67720042187,7668274860,6287854808,78.03456109,0.936591023,0.071873233,3.103359972,0.061000787,0.079181528
HRS,2018,1.03753E+11,32188149452,71564434951,74617790222,3560155942,-7481797843,68.97605044,-1.153915442,0.092441066,1.840420303,-0.072111918,-0.098443996
HRS,2019,90079783467,16899592862,73180190605,66720013075,1577618363,982759631,81.23930563,-1.256664873,-0.118371936,8.613049628,0.01090988,0.013579221
HRS,2020,92054245299,10874758446,81179486853,67405345535,10297444442,9210876152,88.18657585,0.846795157,0.010167331,0.893304435,0.100059222,0.119343034
HRS,2021,1.20712E+11,21240157409,99471637371,84061099648,17942444421,20820918902,82.40424024,0.42608464,0.198138666,0.55761433,0.172484544,0.230509707
IBKS제12호스팩,2017,,,,,,,,,,,,
IBKS제12호스팩,2018,,,,,,,,,,,,
IBKS제12호스팩,2019,,,,,,,,,,,,
IBKS제16호스팩,2017,,,,,,,,,,,,
IBKS제16호스팩,2018,,,,,,,,,,,,
IBKS제16호스팩,2019,,,,,,,,,,,,
ISC,2017,2.11233E+11,39467049540,1.71766E+11,1.12581E+11,23015407202,16120713381,81.31590965,,,,0.076317046,
ISC,2018,2.1678E+11,38716618892,1.78063E+11,1.01866E+11,12265021273,12151612470,82.14011173,-0.876507728,-0.105184838,-0.326631624,0.056055112,0.069471623
ISC,2019,2.08455E+11,30037440837,1.78418E+11,87678824284,2025737210,3181414647,85.59044933,-5.054596427,-0.161808039,-2.819562622,0.015261871,0.017849012
ISC,2020,2.39466E+11,66743884001,1.72722E+11,1.21769E+11,18078107189,5505283414,72.12800401,0.887945282,0.279960466,0.422116101,0.022989857,0.031356673
ISC,2021,2.61725E+11,39149163367,2.22575E+11,1.4467E+11,37517372870,30084735108,85.04185151,0.518140376,0.158294003,0.817007416,0.114948034,0.152213184
ITX-AI,2017,27909279937,10740876230,17168403707,31094348791,390828222,-337113556,61.51503638,-94.99453355,-3.652608266,90.24213984,-0.012078906,-0.002812281
ITX-AI,2018,20596414484,5779552952,14816861532,27666210201,-3625523317,-1917861409,71.93903358,1.10779912,-0.123910668,0.824224235,-0.093116276,-0.119921557
ITX-AI,2019,22007317088,12176675230,9830641858,31861191505,-2865782259,-5005679235,44.66987874,-0.26510774,0.131664295,0.616862903,-0.227455224,-0.406181442
ITX-AI,2020,48245356506,24722780206,23522576300,32148780774,-2021117848,-3647914949,48.75614568,-0.417919426,0.008945573,-0.372202835,-0.075611732,-0.218744406
ITX-AI,2021,24314659548,15439712109,8874947439,31379040241,-6908854130,-14642627882,36.50039772,0.70745976,-0.024530404,0.7508702,-0.602213979,-0.903935004
JTC,2017,24942723284,12869065274,12073658010,50055218833,2518630362,1400497212,48.40553244,3.743099676,0.373111516,11.4553067,0.056148529,0.133707918
JTC,2018,23915453820,9475982488,14439471332,53192674259,3130085199,2452572363,60.37715797,0.195347666,0.058982848,0.428968037,0.10255178,0.185008139
JTC,2019,35724579251,11515106187,24209473064,51685008988,1721807226,793465156,67.76699284,-0.817906878,-0.029170262,-2.090964165,0.022210623,0.04106012
JTC,2020,52427458707,30508582457,21918876250,51875942867,-647312019,-1568493281,41.80800823,3.659933966,0.003680586,1.505877306,-0.029917401,-0.068005611
JTC,2021,36082873404,24190749836,11892123568,1647418085,-9459341325,-10073049194,32.95780642,0.931569018,-30.48923964,0.844288135,-0.279164275,-0.595844503
JW신약,2017,1.23357E+11,86723073274,36633606095,76842747509,-3167459931,-6083659428,29.69730239,-1.986412309,0.978561177,-0.655754947,-0.049317633,-0.250739534
JW신약,2018,1.09206E+11,75927175933,33278380604,91776092096,577336607,-7523431121,30.47315692,6.486331358,0.162714976,0.191371685,-0.068892384,-0.215225785
JW신약,2019,1.36855E+11,70919011784,65935601314,1.02531E+11,1145720471,1444483376,48.1793049,0.496092964,0.104898113,6.208388858,0.010554875,0.029118545
JW신약,2020,96327182404,39985220257,56341962147,1.03803E+11,-553595623,-6451174260,58.49020052,3.069598139,0.012246407,1.223910147,-0.066971483,-0.105516893
JW신약,2021,92004196463,36820979580,55183216883,1.00966E+11,3426120278,837181610,59.97902161,1.161580907,-0.028094089,8.70582414,0.009099385,0.01501332
JYP Ent.,2017,1.24428E+11,38667610853,85760413296,1.02242E+11,19462607147,16369258073,68.92371223,0.823963961,0.012477839,0.948856472,0.13155604,0.23228092
JYP Ent.,2018,1.59342E+11,31373866303,1.27968E+11,1.24821E+11,28748634270,24275342132,80.31035,0.323007592,0.180893034,0.325683734,0.152347494,0.227160588
JYP Ent.,2019,2.0784E+11,45489735142,1.6235E+11,1.55436E+11,43458524745,31220337653,78.11306517,0.338481128,0.196960404,0.222451006,0.150213558,0.215076832
JYP Ent.,2020,2.2395E+11,37702367193,1.86247E+11,1.44399E+11,44136482815,29636398233,83.16480587,0.015360492,-0.076432809,-0.053445746,0.132335064,0.170032298
JYP Ent.,2021,3.17418E+11,66768917247,2.50649E+11,1.939E+11,57903761113,67500729976,78.96500738,0.237761383,0.255289591,0.560946997,0.212655441,0.309000852
KBG,2017,16802535688,7875905431,8926630257,14406275226,2244557535,1641417855,53.1266853,-24.7974056,-12.45938202,-40.12342861,0.097688699,0.012646914
KBG,2018,19800101393,8827235776,10972865617,16433850795,2872700022,2130068335,55.41822943,0.218659269,0.123377995,0.229406011,0.107578658,0.214082643
KBG,2019,28156723346,2471504265,25685219081,18525955785,3016470571,-1404532267,91.22232998,0.047661844,0.112928316,2.516567746,-0.04988266,-0.076628786
KBG,2020,31068572765,2905094237,28163478528,19787710795,3412204537,3122793068,90.649412,0.115976039,0.063764577,1.44976796,0.100512923,0.115983978
KBG,2021,42000203019,10389430872,31610772147,27201365651,5890451557,4003590655,75.2633794,0.420722757,0.272547156,0.220001909,0.095323126,0.133957034
KBI메탈,2017,1.99057E+11,1.19676E+11,79381058163,4.71145E+11,17423008565,6120821466,39.87858883,0.661915361,0.942265431,0.345906317,0.030749114,0.110293189
KBI메탈,2018,2.01374E+11,1.18753E+11,82621480675,4.63758E+11,5287904106,4400083350,41.02881931,-2.294879827,-0.0159284,-0.391069436,0.021850277,0.054321165
KBI메탈,2019,2.19413E+11,1.26106E+11,93306973333,4.94786E+11,10322200694,6810933679,42.5257609,0.487715434,0.06270935,0.353967671,0.031041639,0.077428449
KBI메탈,2020,2.14827E+11,1.18879E+11,95947830738,4.92213E+11,10775538179,2360290911,44.66293394,0.042070983,-0.005226611,-1.885633143,0.010986962,0.024942996
KBI메탈,2021,2.29352E+11,1.2856E+11,1.00792E+11,6.83021E+11,13520846480,-715926658,43.94640376,0.203042635,0.279358283,4.29683339,-0.003121519,-0.007277904
KB오토시스,2017,1.49757E+11,64680098136,85077036256,1.6426E+11,18366119106,12277115955,56.81000548,0.263815812,-3.158167207,1.058313912,0.081980174,0.132105034
KB오토시스,2018,1.45565E+11,50848511293,94716069002,1.51864E+11,14567948071,12750201516,65.06807412,-0.260721072,-0.081627982,0.037104163,0.087591373,0.14183193
KB오토시스,2019,1.43852E+11,41364291192,1.02488E+11,1.47792E+11,12683252886,10692459090,71.24523509,-0.148597146,-0.027553487,-0.192448006,0.074329606,0.108440738
KB오토시스,2020,1.5121E+11,48621157687,1.02589E+11,1.31874E+11,6145335761,3317800278,67.84525978,-1.063882818,-0.120706866,-2.222755499,0.021941684,0.03235672
KB오토시스,2021,1.59977E+11,57854236275,1.02123E+11,1.30124E+11,-5122507760,-405411162,63.83586585,2.199673295,-0.013442448,9.183791146,-0.002534187,-0.003960808
KCC건설,2017,9.42081E+11,6.03946E+11,3.38135E+11,1.32642E+12,71852648034,22483322690,35.89232996,1.071291844,0.90189823,1.018031639,0.023865598,0.10213718
KCC건설,2018,9.69158E+11,6.1554E+11,3.53618E+11,1.06363E+12,47771723334,24144268990,36.48713049,-0.504083232,-0.247074204,0.068792569,0.024912629,0.069806076
KCC건설,2019,1.03919E+12,6.61659E+11,3.77536E+11,1.64252E+12,58800589918,28228638237,36.32963739,0.187563876,0.352440231,0.144688852,0.027163951,0.077216711
KCC건설,2020,9.77535E+11,5.7699E+11,4.00545E+11,1.10161E+12,54302650524,37641374138,40.97499211,-0.082830936,-0.491010303,0.250063557,0.038506401,0.096754408
KCC건설,2021,1.08977E+12,6.47274E+11,4.425E+11,1.36397E+12,31880777428,47190335111,40.60471886,-0.703303837,0.192345523,0.202349929,0.043302855,0.111952134
KCI,2017,62710014229,13727113216,48982901013,48502603114,5111742311,3976335874,78.11017365,-5.236773196,-27.12148829,-10.86779402,0.063408308,0.016180981
KCI,2018,65743048992,10220513208,55522535784,60587708198,11320089961,8875571446,84.4538497,0.548436247,0.199464635,0.551991002,0.135003952,0.169858559
KCI,2019,78286906487,13198941453,65087965034,69641355070,14495579101,11414878602,83.14029504,0.219066042,0.130003887,0.222455906,0.145808273,0.189284988
KCI,2020,84521834888,9944468777,74577366111,73251256889,14091715015,10615160457,88.23443813,-0.028659683,0.04928109,-0.075337358,0.125590748,0.152008525
KCI,2021,97368839500,14796198585,82572640915,81501152546,12443152363,10155281742,84.80396946,-0.13248754,0.101224282,-0.045284683,0.10429704,0.12924316
KD,2017,98824539961,58046567256,40777972705,22401619346,-10282184255,-16710269605,41.26300281,2.21016625,-2.638181298,1.607726984,-0.169090285,-0.270939384
KD,2018,1.48471E+11,1.25561E+11,22910114643,31215249336,-6285380707,-17026824667,15.43071594,-0.635888856,0.282350139,0.01859155,-0.114681266,-0.534694175
KD,2019,1.38272E+11,1.05526E+11,32746043781,84340033510,5348973307,9251211968,23.68228677,2.175063016,0.629888108,2.840496653,0.066905748,0.332441628
KD,2019,1.38272E+11,1.05526E+11,32746043781,78673913483,6554937957,9251211968,23.68228677,0.183978042,-0.072020315,0,0.066905748,0.282513883
KD,2019,1.43911E+11,1.06767E+11,37143925583,78673913483,6554937957,13649093770,25.81041405,0,0,0.322210535,0.094844246,0.39058806
KD,2020,1.48381E+11,1.19567E+11,28814402591,21430920484,-8229915505,-5679930896,19.41917281,1.796476945,-2.671046866,3.403038702,-0.038279315,-0.172227861
KD,2020,1.61867E+11,1.22534E+11,39333365482,21430920484,-8191746850,1993327345,24.29979685,-0.004659404,0,3.849472221,0.012314596,0.058500151
KD,2021,2.05116E+11,1.65908E+11,39208471142,19927877859,-11569032637,-14564982275,19.11523049,0.291924649,-0.075424119,1.136857519,-0.071008378,-0.370884688
KG ETS,2017,2.0624E+11,59106990761,1.47133E+11,1.08801E+11,13837807095,11723011234,71.34062419,1.836045232,0.816841785,2.24242671,0.0568417,0.125823134
KG ETS,2018,2.26025E+11,75893995298,1.50131E+11,1.2374E+11,13642629867,11266355305,66.42230926,-0.014306423,0.120723766,-0.040532711,0.049845603,0.07580041
KG ETS,2019,4.33209E+11,1.90816E+11,2.42393E+11,1.60879E+11,15879854136,97780141929,55.95285496,0.140884434,0.230853152,0.884778698,0.225711049,0.498212202
KG ETS,2020,2.55837E+12,1.50824E+12,1.05014E+12,1.53867E+11,19057664833,26670326348,41.0470056,0.166747119,-0.045573967,-2.666252173,0.010424726,0.041268468
KG ETS,2021,3.06746E+12,1.83156E+12,1.23591E+12,3.53689E+12,3.25597E+11,1.9261E+11,40.29081996,0.941468489,0.956496545,0.861532179,0.062791388,0.168509898
KG모빌리언스,2017,4.64308E+11,2.45652E+11,2.18656E+11,1.70596E+11,27809021311,12654600436,47.09279784,-10.70831087,-19.73260769,-14.22057418,0.027254761,0.017399881
KG모빌리언스,2018,4.76174E+11,2.50062E+11,2.26112E+11,2.02942E+11,22099959556,12119265851,47.48514659,-0.258329059,0.159386086,-0.044172196,0.025451343,0.054497089
KG모빌리언스,2019,4.50697E+11,2.13233E+11,2.37463E+11,1.92192E+11,34781044256,17606274784,52.68803378,0.364597584,-0.05593315,0.311650761,0.039064574,0.075958671
KG모빌리언스,2020,4.70246E+11,1.94834E+11,2.75412E+11,2.69043E+11,45704826491,22473408507,58.56759638,0.239007192,0.285646966,0.21657301,0.047790733,0.087636965
KG모빌리언스,2021,4.91221E+11,1.94448E+11,2.96773E+11,3.06464E+11,47500748499,29378687839,60.41539101,0.037808289,0.122105173,0.235043831,0.059807492,0.102689495
KG이니시스,2017,9.26245E+11,6.1654E+11,3.09705E+11,7.58453E+11,54676796899,3026893023,33.4365819,0.131244857,0.595935819,-8.705889047,0.003267919,0.009981879
KG이니시스,2018,9.32317E+11,5.93991E+11,3.38325E+11,9.24624E+11,60425521215,39874883802,36.28866451,0.095137356,0.179717263,0.924090236,0.042769682,0.123064958
KG이니시스,2019,1.27801E+12,8.97284E+11,3.80726E+11,9.56103E+11,86145633848,60026123572,29.7905521,0.298565481,0.032923622,0.335707831,0.046968399,0.166959125
KG이니시스,2019,1.27801E+12,8.97284E+11,3.80726E+11,7.47553E+11,82217853896,60026123572,29.7905521,-0.047772835,-0.278975662,0,0.046968399,0.157662062
KG이니시스,2020,1.4005E+12,9.48345E+11,4.52158E+11,8.10155E+11,98005684762,52980203486,32.28541274,0.16109097,0.077270539,-0.132991563,0.037829418,0.127220997
KG이니시스,2021,1.43009E+12,9.16916E+11,5.13173E+11,1.01197E+12,1.06647E+11,62089717150,35.88397353,0.081029309,0.199431931,0.146715335,0.043416676,0.128639241
KH 전자,2017,91673746560,7571035937,84102710623,47361093462,3947908776,3475827867,91.74132593,-26.01360206,-20.36721263,-16.86328884,0.037915194,0.011638943
KH 전자,2018,1.31919E+11,47028376731,84890563811,40686888994,778778825,2654440128,64.35055001,-4.06935814,-0.164038211,-0.309439166,0.020121751,0.031414743
KH 전자,2019,1.8953E+11,55613295952,1.33917E+11,36855517177,-2604193777,-19356795378,70.65730176,1.299047956,-0.103956534,1.13713221,-0.102130362,-0.176929875
KH 전자,2020,1.54093E+11,37978185181,1.16114E+11,17513830778,-11904164764,-57227605630,75.35365933,0.78123675,-1.104366409,0.661757728,-0.371384535,-0.45776338
KH 전자,2021,1.78731E+11,54790163257,1.2394E+11,20017205206,-1307939335,-20547799542,69.34483309,-8.101465523,0.125061136,-1.785096551,-0.114965203,-0.171192544
KH바텍,2017,3.20081E+11,1.11522E+11,2.08559E+11,3.51127E+11,-31454072318,-37703593710,65.15823418,0.958417488,0.942991524,0.455017479,-0.117793838,-0.22678874
KH바텍,2018,2.98635E+11,1.24237E+11,1.74398E+11,1.65901E+11,-6797925882,-39098140325,58.39828386,-3.627010189,-1.116486942,0.03566785,-0.130922791,-0.204190742
KH바텍,2019,2.83444E+11,98937817604,1.84506E+11,2.03637E+11,6975754090,-11583401436,65.09443418,1.974507672,0.185311217,-2.375359176,-0.040866596,-0.06454871
KH바텍,2020,2.94887E+11,1.1967E+11,1.75217E+11,1.85002E+11,3527629021,-13806672570,59.41828089,-0.977462496,-0.100731237,0.161028743,-0.046820182,-0.07676273
KH바텍,2021,3.81851E+11,1.65261E+11,2.1659E+11,3.39843E+11,26919687491,33108323624,56.72104084,0.868957282,0.455626053,1.417015151,0.086704765,0.169003263
KMH,2017,5.3711E+11,1.42688E+11,3.94422E+11,1.65147E+11,33322138636,42833959964,73.43415408,0.192138062,-1.057816625,0.227054336,0.079749006,0.140206624
KMH,2018,7.16153E+11,2.51358E+11,4.64795E+11,1.92602E+11,34640331513,67058689084,64.90163294,0.038053703,0.142546957,0.361246685,0.09363737,0.156092566
KMH,2019,7.47994E+11,2.55138E+11,4.92855E+11,2.58033E+11,44892260199,24602565819,65.89029973,0.228367399,0.253575598,-1.725678678,0.032891399,0.051381098
KMH,2019,7.47994E+11,2.55138E+11,4.92855E+11,2.17886E+11,39981389492,24602565819,65.89029973,-0.122828915,-0.184255605,0,0.032891399,0.049918424
KMH,2020,7.92876E+11,3.66018E+11,4.26858E+11,3.18798E+11,65983727533,38054214978,53.83664161,0.394071978,0.316537274,0.353486445,0.047995158,0.082752342
KMH,2020,7.92876E+11,3.66018E+11,4.26858E+11,2.76733E+11,60269767350,38054214978,53.83664161,-0.094806408,-0.152002259,0,0.047995158,0.089149613
KMH,2021,8.37353E+11,5.13683E+11,3.2367E+11,2.88949E+11,74110983749,64130826116,38.65391088,0.186763361,0.042275239,0.406615862,0.076587554,0.170895316
KMH하이텍,2017,65717628404,13766991995,51950636409,51535606578,578448540,-431323057,79.05129517,-127.1202711,-4.606779663,149.6839738,-0.006563278,-0.00229659
KMH하이텍,2018,76991501565,11350110693,65641390872,61046544001,4186317860,4629018396,85.25796944,0.861824028,0.15579813,1.093178082,0.060123758,0.07873014
KMH하이텍,2019,75446942179,11781674514,63665267665,58957831976,5243474663,2221265357,84.38415902,0.201613791,-0.035427219,-1.083955607,0.029441423,0.03435655
KMH하이텍,2020,1.00337E+11,23963515428,76373616864,74724579578,7348748426,1587255562,76.11700187,0.286480587,0.210998144,-0.399437753,0.015819224,0.022668783
KMH하이텍,2021,1.80492E+11,76241691871,1.04251E+11,1.04897E+11,8653494675,4924945273,57.75902759,0.150776802,0.287641066,0.677711025,0.027286183,0.054532508
KNN,2017,2.02687E+11,17334777147,1.85352E+11,65355374649,8587797919,9600543293,91.44752433,-0.007650012,-0.605030525,0.487013899,0.047366293,0.066301397
KNN,2018,2.06897E+11,15902302416,1.90995E+11,64113045626,7803631103,7840466706,92.31389722,-0.100487428,-0.019377164,-0.224486201,0.03789554,0.041666159
KNN,2019,2.10159E+11,13845410825,1.96314E+11,71120187421,7443644044,8126480571,93.41194849,-0.04836167,0.098525356,0.035195293,0.038668172,0.041963861
KNN,2020,2.13818E+11,13910585662,1.99907E+11,57331562092,6206545602,6194524671,93.49417832,-0.199321575,-0.240506709,-0.311881218,0.028971083,0.031268034
KNN,2021,2.21936E+11,15779519371,2.06157E+11,64977971322,9879827448,9193621216,92.89006107,0.371796154,0.117676946,0.326214935,0.041424636,0.045281695
KPX생명과학,2017,72964194332,10872120507,62092073825,42584727036,2407817680,2224671001,85.09937565,-3.103229048,-0.52585154,-3.132575654,0.0304899,0.016586635
KPX생명과학,2018,69372425672,10261089314,59111336358,32753788223,-1952090303,-1445275479,85.20869176,2.233456094,-0.30014662,2.539271255,-0.020833573,-0.023848759
KPX생명과학,2019,71894428669,11536889792,60357538877,37618455167,591103239,1195718923,83.95301276,4.302452388,0.129315968,2.208708377,0.016631594,0.020017246
KPX생명과학,2020,70846459747,11475315793,59371143954,24560723779,-1909049524,-1059489015,83.80255579,1.309632218,-0.53165092,2.128580765,-0.014954721,-0.017698165
KPX생명과학,2021,71977239156,15678907355,56298331801,25337689222,-4648268142,-3135871535,78.21685363,0.589298753,0.030664416,0.662138897,-0.043567544,-0.054221246
KT서브마린,2017,1.42797E+11,34056031551,1.08741E+11,73738393176,9468291853,8242548460,76.15066032,1.49092996,0.656384034,1.380449269,0.057722327,0.099886166
KT서브마린,2018,1.30715E+11,27530441692,1.03184E+11,61278284017,-5224366537,-4286227452,78.9385131,2.812332995,-0.203336457,2.923031046,-0.032790728,-0.040450479
KT서브마린,2019,1.20947E+11,18451813738,1.02495E+11,55167640962,989724287,486032423,84.74391639,6.278607998,-0.110764987,9.818809711,0.004018549,0.004726112
KT서브마린,2020,1.16813E+11,14032159814,1.0278E+11,52225722453,-4141603459,1197007978,87.98745347,1.238971282,-0.056330834,0.593960582,0.010247256,0.011662436
KT서브마린,2021,1.1039E+11,10736198790,99653440829,29876633529,-5132157799,-3182787532,90.27426955,0.19300933,-0.748045756,1.376087931,-0.028832303,-0.031445216
LX세미콘,2017,5.44294E+11,1.32069E+11,4.12225E+11,6.92761E+11,45521508802,47064354128,75.73578373,1.112741382,0.956873119,1.067626287,0.086468606,0.183888641
LX세미콘,2018,6.07558E+11,1.60945E+11,4.46614E+11,7.91818E+11,55797058547,48960453314,73.50958155,0.184159345,0.125100507,0.038727157,0.080585604,0.114015442
LX세미콘,2019,6.29733E+11,1.57526E+11,4.72207E+11,8.67122E+11,47254627681,38538518233,74.98520449,-0.180774483,0.086843505,-0.270429055,0.061198159,0.083886948
LX세미콘,2020,7.50602E+11,2.18318E+11,5.32285E+11,1.1619E+12,94226639156,72528910564,70.91431464,0.498500338,0.253700989,0.468646117,0.096627611,0.144409236
LX세미콘,2021,1.17253E+12,3.72198E+11,8.00333E+11,1.89885E+12,3.69622E+11,2.96424E+11,68.25684955,0.745072936,0.388103901,0.755320401,0.252806983,0.444874969
NEW,2017,2.56463E+11,1.2572E+11,1.30743E+11,94538543693,-5157020946,-7461325176,50.97944748,72.67354099,-19.08541323,40.7280662,-0.029093176,-0.016027314
NEW,2018,2.56523E+11,1.2743E+11,1.29093E+11,1.61223E+11,-10606137995,-14763932813,50.32415131,0.513770144,0.413615669,0.494624822,-0.057554105,-0.113640257
NEW,2019,3.13341E+11,1.9147E+11,1.21871E+11,1.4918E+11,-8149288316,-11086370881,38.89407791,-0.301480275,-0.080726164,-0.331719187,-0.03538113,-0.088350258
NEW,2020,2.75768E+11,1.62408E+11,1.13359E+11,1.40432E+11,-3843251961,-9780602158,41.10686237,-1.120414794,-0.062292427,-0.133505964,-0.035466806,-0.083157529
NEW,2020,2.75768E+11,1.62408E+11,1.13359E+11,1.20703E+11,1854741101,-9780602158,41.10686237,3.072123144,-0.163448411,0,-0.035466806,-0.086279527
NEW,2021,3.4754E+11,1.72721E+11,1.74819E+11,1.46057E+11,-499604543,-38177741361,50.30171188,4.712418406,0.17358765,0.743814018,-0.109851317,-0.264959338
NE능률,2017,90041623426,34500994027,55540629399,0,0,0,61.683283,inf,#NAME?,inf,0,0
NE능률,2018,94960503158,37970333225,56990169933,85990356996,-2218942481,-4365086543,60.01460401,1,1,1,-0.045967391,-0.077580299
NE능률,2019,92271600999,34814138314,57457462685,84632801802,2940370565,720336607,62.26993144,1.754647223,-0.016040532,7.059787189,0.007806699,0.012588056
NE능률,2020,89083697146,25860316761,63223380385,75363857066,2537196941,971935501,70.97076391,-0.158905136,-0.122989256,0.258863776,0.010910363,0.016107536
NE능률,2021,1.13858E+11,32470579947,81387000256,77824167015,5133695363,4221359721,71.48140696,0.505775711,0.031613701,0.769757717,0.03707579,0.058382527
NHN벅스,2017,91004398091,26372821649,64631576442,92820905169,-5964433617,-5353884126,71.02027792,1.860717998,0.161566386,1.788466769,-0.058831048,-0.073331548
NHN벅스,2018,90437495803,24516095403,65921400400,89652082575,5942233654,5219618063,72.89166934,2.003735963,-0.035345778,2.02572335,0.057715199,0.079961686
NHN벅스,2019,99589700116,29511211542,70078488574,84847822034,7026142026,4121733824,70.36720514,0.154267928,-0.056622084,-0.266364663,0.04138715,0.060613782
